AGE,HS_GPA,Cum_GPA,Comp_sex,comp_lev,Cum GPA BOT group,Ethnicity,CrsHierarchy,Cum Units BOT group,comp_enrol,CatalogNum,Course Number,Class Type,Comp Pell,CourseDpt,Course,ENR_STATUS,EOP_STATUS,ETH_WASC,FGS_all,FresnoSArea,FullTime,GPA_T1,GPAcum_T1,GradeNum,Grade,Grd Points,HSGPA,LCOM Group,MajorDesc,PELL_Recipient,PERIOD,Pass,Semester,Course Number_1,Profile 2,RemEngl,RemMath,SAT_COMP,SAT_MATH,SAT_VERB,SEX,Tot Enrl,Transcript Description
19,3.0-3.4,3.67,Female,Freshman,3.5-4.0,Hispanic,35071,0-14,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3,3.286,2,C,6,3.3499999049999998,NA,History,0,20162,1,Sp16,35071,3.0-3.4,0,0,960,510,450,F,240,MAJOR: HISTORY
19,3.0-3.4,3.25,Female,Freshman,3.0-3.4,White,35071,0-14,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,2.27,2.774,1,D,3,3.390000105,NA,Pre-Athletic Training,0,20162,0,Sp16,35071,3.0-3.4,0,0,820,420,400,F,240,MAJOR: PRE-ATHLETIC TRAINING
20,2.5-2.9,2.44,Female,Sophomore,2.0-2.4,Hispanic,35072,30-44,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,0,3.33,2.667,2,C,6,2.700000048,NA,Pre-Nursing,0,20162,1,Sp16,35072,2.5-2.9,1,0,850,420,430,F,250,MAJOR: PRE-NURSING
21,3.0-3.4,3.42,Female,Sophomore,3.0-3.4,Non-Resident Alien,35071,30-44,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Non-Resident Alien,1,0,1,2.31,3.122,1,D,3,3,NA,Pre-Social Work,0,20162,0,Sp16,35071,3.0-3.4,1,1,0,0,0,F,240,MAJOR: PRE-SOCIAL WORK
19,3.5-4.0,1.83,Male,Freshman,1.5-1.9,Asian,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.8,3.238,3,B,9,4,NA,Biology,0,20162,1,Sp16,35072,3.5-4.0,0,0,960,470,490,M,250,MAJOR: BIOLOGY
19,3.5-4.0,3.7,Male,Freshman,3.5-4.0,Asian,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.35,3.481,3,B,9,4,NA,Computer Science,0,20162,1,Sp16,35072,3.5-4.0,1,0,950,550,400,M,250,MAJOR: COMPUTER SCIENCE
19,3.5-4.0,3.33,Male,Freshman,3.0-3.4,Hispanic,35071,15-29,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.94,3.125,2,C,6,3.789999962,NA,Kinesiology-Exercise Science,0,20162,1,Sp16,35071,3.5-4.0,0,0,1070,550,520,M,240,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
19,3.0-3.4,3,Male,Freshman,3.0-3.4,Hispanic,35071,15-29,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,0,1.875,0,F,0,3.299999952,NA,Undeclared                UGRD,0,20162,0,Sp16,35071,3.0-3.4,0,0,1050,520,530,M,240,MAJOR: UNDECLARED
19,2.5-2.9,4,Male,Freshman,3.5-4.0,White,35072,15-29,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,2.8,3.28,1,D,3,2.950000048,NA,Computer Science,0,20162,0,Sp16,35072,2.5-2.9,0,0,1190,610,580,M,250,MAJOR: COMPUTER SCIENCE
20,2.5-2.9,1.92,Male,Freshman,1.5-1.9,White,35072,15-29,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,White,0,1,0,2.2,2,0,F,0,2.869999886,NA,Biology,0,20162,0,Sp16,35072,2.5-2.9,0,0,1090,570,520,M,250,MAJOR: BIOLOGY
21,2.5-2.9,2.13,Male,Sophomore,2.0-2.4,Asian,35072,30-44,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.67,2.019,0,F,0,2.920000076,NA,Crim-Law Enforcement,0,20162,0,Sp16,35072,2.5-2.9,1,1,810,430,380,M,250,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
21,2.5-2.9,2.83,Male,Sophomore,2.5-2.9,Hispanic,35071,30-44,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0.67,2.25,0,F,0,2.930000067,NA,Civil Engineering,0,20162,0,Sp16,35071,2.5-2.9,1,0,850,480,370,M,240,MAJOR: CIVIL ENGINEERING
19,3.0-3.4,3.1,Female,Freshman,3.0-3.4,Hispanic,35071,15-29,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,3,3.04,3,B,9,3.140000105,NA,Pre-Nursing,0,20162,1,Sp16,35071,3.0-3.4,1,1,680,350,330,F,240,MAJOR: PRE-NURSING
19,3.0-3.4,4,Female,Freshman,3.5-4.0,Hispanic,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2.75,3.167,2,C,6,3.140000105,NA,Crim-Law Enforcement,0,20162,1,Sp16,35072,3.0-3.4,1,1,710,330,380,F,250,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
19,> 4.0,3.25,Female,Sophomore,3.0-3.4,Hispanic,35071,30-44,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2.47,2.848,2,C,6,4.21999979,NA,Civil Engineering,0,20162,1,Sp16,35071,> 4.0,0,0,1080,530,550,F,240,MAJOR: CIVIL ENGINEERING
22,2.5-2.9,2.17,Male,Sophomore,2.0-2.4,African American,35071,45-59,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,Y,African American,1,0,0,2.33,2.196,0,F,0,2.619999886,NA,Pre-Athletic Training,0,20162,0,Sp16,35071,2.5-2.9,1,1,680,320,360,M,240,MAJOR: PRE-ATHLETIC TRAINING
20,3.0-3.4,3.5,Male,Sophomore,3.5-4.0,Hispanic,35072,30-44,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.64,3.269,2,C,6,3.460000038,NA,Civil Engineering,0,20162,1,Sp16,35072,3.0-3.4,0,0,0,0,0,M,250,MAJOR: CIVIL ENGINEERING
23,3.5-4.0,2.1,Male,Junior,2.0-2.4,Hispanic,35071,60-74,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3,2.224,4,A,12,3.5,NA,Food & Nutr Sciences-Diet & Fd,0,20162,1,Sp16,35071,3.5-4.0,0,1,870,450,420,M,240,MAJOR: FOOD AND NUTRITIONAL SCIENCES - DIETETICS AND FOOD ADMINISTRATION OPTION
20,> 4.0,3.83,Male,Junior,3.5-4.0,White,35072,60-74,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.83,3.833,3,B,9,4.25,NA,Mechanical Engineering,0,20162,1,Sp16,35072,> 4.0,0,0,1310,740,570,M,250,MAJOR: MECHANICAL ENGINEERING
22,3.0-3.4,2.74,Male,Senior,2.5-2.9,Hispanic,35072,90-104,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.29,2.681,2,C,6,3.0599999430000002,NA,Kinesiology-Exercise Science,0,20162,1,Sp16,35072,3.0-3.4,1,1,750,430,320,M,250,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
19,2.5-2.9,3.73,Female,Freshman,3.5-4.0,African American,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,African American,1,0,1,3,3.308,4,A,12,2.950000048,NA,Pre-Psychology,0,20162,1,Sp16,35072,2.5-2.9,0,1,740,350,390,F,250,MAJOR: PRE-PSYCHOLOGY
50,0.0-.4,3.27,Male,Senior,3.0-3.4,White,35071,140+,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.75,3.297,4,A,12,0,NA,Liberal Studies-Blended Pgm,0,20162,1,Sp16,35071,0.0-.4,0,0,0,0,0,M,240,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
19,3.0-3.4,3.6,Female,Freshman,3.5-4.0,Asian,35071,15-29,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Asian,1,0,1,3.75,3.667,3,B,9,3.140000105,NA,Biology,0,20162,1,Sp16,35071,3.0-3.4,0,0,1050,500,550,F,240,MAJOR: BIOLOGY
19,3.0-3.4,3.75,Female,Freshman,3.5-4.0,Hispanic,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,0,3,3.429,3,B,9,3.430000067,NA,Pre-Nursing,0,20162,1,Sp16,35072,3.0-3.4,1,1,910,470,440,F,250,MAJOR: PRE-NURSING
19,3.0-3.4,0,Female,Freshman,0.0-.4,Hispanic,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,0.67,0.333,0,F,0,3.410000086,NA,Pre-Nursing,0,20162,0,Sp16,35072,3.0-3.4,1,1,900,460,440,F,250,MAJOR: PRE-NURSING
20,2.5-2.9,2.78,Female,Sophomore,2.5-2.9,Hispanic,35071,30-44,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.75,2.769,0,F,0,2.910000086,NA,Pre-Nursing,0,20162,0,Sp16,35071,2.5-2.9,1,1,0,0,0,F,240,MAJOR: PRE-NURSING
19,3.0-3.4,2.5,Female,Freshman,2.5-2.9,Hispanic,35071,0-14,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0,1.25,0,F,0,3,NA,Pre-Business,0,20162,0,Sp16,35071,3.0-3.4,1,0,960,510,450,F,240,MAJOR: PRE-BUSINESS
19,3.0-3.4,2.33,Female,Freshman,2.0-2.4,Two or More,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Two or More,1,0,0,0,1.313,0,F,0,3,NA,Pre-Veterinary Admissions,0,20162,0,Sp16,35072,3.0-3.4,1,1,940,470,470,F,250,Pre-Veterinary Admissions
19,3.0-3.4,3,Male,Freshman,3.0-3.4,Hispanic,35071,15-29,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,NA,1,1,2.25,2.667,2,C,6,3,NA,Art,0,20162,1,Sp16,35071,3.0-3.4,0,0,1050,550,500,M,240,MAJOR: ART
19,3.0-3.4,3.15,Male,Sophomore,3.0-3.4,Hispanic,35071,30-44,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,NA,1,1,3.29,3.205,2,C,6,3.2699999809999998,NA,Crim-Forensic Behavioral Scien,0,20162,1,Sp16,35071,3.0-3.4,0,0,990,440,550,M,240,CRIMINOLOGY - FORENSIC BEHAVIORAL SCIENCES
20,3.5-4.0,2.64,Male,Sophomore,2.5-2.9,Hispanic,35071,45-59,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.31,2.932,3,B,9,4,NA,Chemistry,0,20162,1,Sp16,35071,3.5-4.0,0,0,1030,550,480,M,240,MAJOR: CHEMISTRY
18,3.0-3.4,3.1,Female,Freshman,3.0-3.4,Hispanic,35071,15-29,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.75,2.909,2,C,6,3.2300000190000002,NA,Pre-Nursing,0,20162,1,Sp16,35071,3.0-3.4,1,1,810,430,380,F,240,MAJOR: PRE-NURSING
20,2.5-2.9,2.3,Female,Sophomore,2.0-2.4,African American,35072,30-44,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,African American,1,1,0,2,2.25,2,C,6,2.799999952,NA,Communication,0,20162,1,Sp16,35072,2.5-2.9,1,1,820,410,410,F,250,MAJOR: COMMUNICATION
26,0.0-.4,3.14,Male,Junior,3.0-3.4,White,35071,75-89,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,3.5,3.184,3,B,9,0,NA,Food & Nutr Sciences-Diet & Fd,0,20162,1,Sp16,35071,0.0-.4,0,0,0,0,0,M,240,MAJOR: FOOD AND NUTRITIONAL SCIENCES - DIETETICS AND FOOD ADMINISTRATION OPTION
22,3.5-4.0,3.08,Male,Senior,3.0-3.4,Two or More,35072,90-104,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Two or More,0,1,1,2.29,2.906,0,F,0,4,NA,Music-Jazz Studies,0,20162,0,Sp16,35072,3.5-4.0,0,0,1170,620,550,M,250,MAJOR: MUSIC - JAZZ STUDIES OPTION
19,3.0-3.4,3,Female,Freshman,3.0-3.4,Hispanic,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.2,3.125,3,B,9,3.319999933,NA,Undeclared                UGRD,0,20162,1,Sp16,35072,3.0-3.4,1,0,840,460,380,F,250,MAJOR: UNDECLARED
19,3.0-3.4,2.75,Male,Freshman,2.5-2.9,Non-Resident Alien,35071,15-29,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Non-Resident Alien,1,0,1,1.15,1.92,0,F,0,3.4400000569999998,NA,Pre-Nursing,0,20162,0,Sp16,35071,3.0-3.4,0,0,990,500,490,M,240,MAJOR: PRE-NURSING
20,2.5-2.9,3.35,Male,Sophomore,3.0-3.4,Hispanic,35071,45-59,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,2.81,3.203,2,C,6,2.950000048,NA,History,0,20162,1,Sp16,35071,2.5-2.9,0,0,1080,470,610,M,240,MAJOR: HISTORY
20,3.5-4.0,3.5,Female,Freshman,3.5-4.0,Asian,35071,0-14,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,0.67,1.8,0,F,0,3.5599999430000002,NA,Pre-Nursing,0,20162,0,Sp16,35071,3.5-4.0,1,1,710,390,320,F,240,MAJOR: PRE-NURSING
20,3.0-3.4,1.77,Male,Freshman,1.5-1.9,Hispanic,35071,15-29,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1,1.8,0,F,0,3.039999962,NA,Undeclared                UGRD,0,20162,0,Sp16,35071,3.0-3.4,0,0,940,490,450,M,240,MAJOR: UNDECLARED
19,3.0-3.4,0.21,Female,Freshman,0.0-.4,Hispanic,35071,0-14,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0.67,0.45,0,F,0,3.109999895,NA,Biology,0,20162,0,Sp16,35071,3.0-3.4,1,1,800,390,410,F,240,MAJOR: BIOLOGY
19,2.5-2.9,0.21,Female,Freshman,0.0-.4,Hispanic,35071,0-14,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,1,0.6,0,F,0,2.799999952,NA,Chemistry,0,20162,0,Sp16,35071,2.5-2.9,1,0,0,0,0,F,240,MAJOR: CHEMISTRY
19,3.5-4.0,4,Male,Freshman,3.5-4.0,Hispanic,35071,0-14,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.33,3.286,1,D,3,3.549999952,NA,Undeclared                UGRD,0,20162,0,Sp16,35071,3.5-4.0,0,0,1010,470,540,M,240,MAJOR: UNDECLARED
23,3.0-3.4,3.8,Male,Sophomore,3.5-4.0,Hispanic,35071,45-59,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.44,3.705,2,C,6,3.410000086,NA,Physics,0,20162,1,Sp16,35071,3.0-3.4,0,0,1090,510,580,M,240,MAJOR: PHYSICS
22,3.0-3.4,2,Male,Sophomore,2.0-2.4,Hispanic,35071,45-59,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,0,1.8,1.969,1,D,3,3.2699999809999998,NA,Philosophy,0,20162,0,Sp16,35071,3.0-3.4,0,1,930,300,630,M,240,MAJOR: PHILOSOPHY
20,2.5-2.9,3.25,Female,Freshman,3.0-3.4,White,35071,0-14,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,1.33,2.1,0,F,0,2.960000038,NA,Political Science,0,20162,0,Sp16,35071,2.5-2.9,0,0,1060,560,500,F,240,MAJOR: POLITICAL SCIENCE
20,2.5-2.9,1.92,Female,Sophomore,1.5-1.9,Hispanic,35071,30-44,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,0,0,2,0,F,0,2.9000000950000002,NA,Pre-Nursing,0,20162,0,Sp16,35071,2.5-2.9,0,1,880,440,440,F,240,MAJOR: PRE-NURSING
19,2.5-2.9,3.2,Female,Freshman,3.0-3.4,Hispanic,35072,15-29,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.25,2.778,2,C,6,2.829999924,NA,Liberal Studies-Blended Pgm,0,20162,1,Sp16,35072,2.5-2.9,0,0,1010,510,500,F,250,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
19,2.5-2.9,3.36,Male,Freshman,3.0-3.4,African American,35071,15-29,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,African American,0,1,1,2.87,3.103,2,C,6,2.5,NA,Mathematics,0,20162,1,Sp16,35071,2.5-2.9,0,0,1220,630,590,M,240,MAJOR: MATHEMATICS
20,2.5-2.9,2.09,Male,Sophomore,2.0-2.4,Hispanic,35071,45-59,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.46,2.458,3,B,9,2.960000038,NA,Mechanical Engineering,0,20162,1,Sp16,35071,2.5-2.9,0,0,1140,580,560,M,240,MAJOR: MECHANICAL ENGINEERING
18,3.0-3.4,2.16,Female,Freshman,2.0-2.4,Hispanic,35071,15-29,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,1,1.783,0,F,0,3.279999971,NA,Pre-Nursing,0,20162,0,Sp16,35071,3.0-3.4,0,0,1010,500,510,F,240,MAJOR: PRE-NURSING
19,3.0-3.4,3,Female,Freshman,3.0-3.4,Two or More,35071,0-14,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Two or More,0,1,1,2.8,2.857,3,B,9,3.4400000569999998,NA,Pre-Nursing,0,20162,1,Sp16,35071,3.0-3.4,0,0,1130,570,560,F,240,MAJOR: PRE-NURSING
20,> 4.0,3.05,Female,Sophomore,3.0-3.4,Hispanic,35072,30-44,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.4,2.6,0,F,0,4.110000134,NA,Undeclared                UGRD,0,20162,0,Sp16,35072,> 4.0,0,0,880,480,400,F,250,MAJOR: UNDECLARED
22,2.5-2.9,1.77,Male,Sophomore,1.5-1.9,Hispanic,35071,45-59,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,0,0,1.62,0,F,0,2.950000048,NA,Crim-Law Enforcement,0,20162,0,Sp16,35071,2.5-2.9,1,1,860,470,390,M,240,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
20,3.0-3.4,2.59,Male,Sophomore,2.5-2.9,Hispanic,35071,30-44,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2.81,2.75,2,C,6,3,NA,Biology,0,20162,1,Sp16,35071,3.0-3.4,0,0,1070,610,460,M,240,MAJOR: BIOLOGY
19,3.0-3.4,3,Female,Freshman,3.0-3.4,Unknown,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,1,1,2.06,2.318,2,C,6,3,NA,Philosophy,0,20162,1,Sp16,35072,3.0-3.4,1,1,890,470,420,F,250,MAJOR: PHILOSOPHY
20,3.0-3.4,2.1,Female,Sophomore,2.0-2.4,Asian,35071,30-44,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.5,2.214,1,D,3,3.450000048,NA,Biology,0,20162,0,Sp16,35071,3.0-3.4,1,1,740,420,320,F,240,MAJOR: BIOLOGY
19,2.5-2.9,0.86,Female,Freshman,0.5-0.9,Hispanic,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.33,1.125,0,F,0,2.880000114,NA,Biology,0,20162,0,Sp16,35072,2.5-2.9,1,1,750,380,370,F,250,MAJOR: BIOLOGY
18,0.0-.4,NA,Female,Freshman,NA,Hispanic,35072,15-29,Transitory,10,35072,E,Not,Psychology,PSYCH 10,6,N,Hispanic,NA,1,0,1,2.571,1,D,3,0,NA,University High School,0,20162,0,Sp16,35072,0.0-.4,0,0,0,0,0,F,250,UNIVERSITY HIGH SCHOOL SPECIAL ENROLLMENT
19,2.5-2.9,0,Female,Freshman,0.0-.4,Hispanic,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0,0,0,F,0,2.680000067,NA,Pre-Nursing,0,20162,0,Sp16,35072,2.5-2.9,1,0,770,400,370,F,250,MAJOR: PRE-NURSING
20,3.0-3.4,1.76,Female,Sophomore,1.5-1.9,Asian,35071,30-44,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,2,1.939,1,D,3,3.0599999430000002,NA,Communication,0,20162,0,Sp16,35071,3.0-3.4,0,1,760,350,410,F,240,MAJOR: COMMUNICATION
20,3.5-4.0,1.8,Female,Sophomore,1.5-1.9,Hispanic,35071,30-44,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3,2.106,2,C,6,3.579999924,NA,Biology,0,20162,1,Sp16,35071,3.5-4.0,1,0,920,490,430,F,240,MAJOR: BIOLOGY
19,2.5-2.9,2,Male,Freshman,2.0-2.4,Hispanic,35072,15-29,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2,2.143,0,F,0,2.799999952,NA,Pre-Psychology,0,20162,0,Sp16,35072,2.5-2.9,0,0,840,450,390,M,250,MAJOR: PRE-PSYCHOLOGY
21,2.5-2.9,3.38,Female,Junior,3.0-3.4,Non-Resident Alien,35071,60-74,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Non-Resident Alien,1,1,1,3.29,3.356,2,C,6,2.970000029,NA,English Education,0,20162,1,Sp16,35071,2.5-2.9,0,0,850,330,520,F,240,MAJOR: ENGLISH - ENGLISH EDUCATION OPTION
19,2.5-2.9,2.67,Male,Freshman,2.5-2.9,Hispanic,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.33,2,0,F,0,2.8499999049999998,NA,Pre-Nursing,0,20162,0,Sp16,35072,2.5-2.9,0,1,900,410,490,M,250,MAJOR: PRE-NURSING
19,2.5-2.9,0.75,Female,Freshman,0.5-0.9,Hispanic,35071,0-14,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0,0.353,0,F,0,2.75,NA,Chemistry,0,20162,0,Sp16,35071,2.5-2.9,1,1,780,420,360,F,240,MAJOR: CHEMISTRY
21,3.0-3.4,2.07,Female,Sophomore,2.0-2.4,Hispanic,35071,30-44,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.39,1.94,2,C,6,3.1500000950000002,NA,Undeclared                UGRD,0,20162,1,Sp16,35071,3.0-3.4,1,1,820,430,390,F,240,MAJOR: UNDECLARED
19,3.0-3.4,2,Male,Freshman,2.0-2.4,Hispanic,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,0,0.667,0,F,0,3.170000076,NA,Communication,0,20162,0,Sp16,35072,3.0-3.4,1,1,640,310,330,M,250,MAJOR: COMMUNICATION
20,3.5-4.0,2.88,Female,Sophomore,2.5-2.9,Asian,35072,30-44,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,Y,Asian,1,1,1,2.75,3.096,3,B,9,3.75,NA,Pre-Nursing,0,20162,1,Sp16,35072,3.5-4.0,1,0,900,510,390,F,250,MAJOR: PRE-NURSING
19,3.0-3.4,2.33,Female,Freshman,2.0-2.4,Two or More,35071,0-14,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Two or More,0,1,1,0,0.913,0,F,0,3.3499999049999998,NA,Computer Science,0,20162,0,Sp16,35071,3.0-3.4,0,1,890,450,440,F,240,MAJOR: COMPUTER SCIENCE
20,3.0-3.4,2.5,Male,Freshman,2.5-2.9,Non-Resident Alien,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Non-Resident Alien,1,1,1,1,1.6,0,F,0,3,NA,Crim-Law Enforcement,0,20162,0,Sp16,35072,3.0-3.4,1,1,930,500,430,M,250,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
19,3.5-4.0,2.67,Female,Freshman,2.5-2.9,Hispanic,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,1.4,1.875,0,F,0,3.529999971,NA,Pre-Psychology,0,20162,0,Sp16,35072,3.5-4.0,1,1,720,310,410,F,250,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,3.18,Female,Freshman,3.0-3.4,Hispanic,35071,15-29,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.78,2.931,1,D,3,3.8499999049999998,NA,Pre-Nursing,0,20162,0,Sp16,35071,3.5-4.0,0,0,1000,520,480,F,240,MAJOR: PRE-NURSING
19,3.5-4.0,3,Male,Freshman,3.0-3.4,Asian,35072,0-14,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,1.82,2.355,3,B,9,3.950000048,NA,Computer Science,0,20162,1,Sp16,35072,3.5-4.0,0,0,0,0,0,M,250,MAJOR: COMPUTER SCIENCE
23,3.0-3.4,2.66,Male,Senior,2.5-2.9,Asian,35071,105-119,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,Y,Asian,1,1,1,2.67,2.73,0,F,0,3.450000048,NA,Crim-Corrections,0,20162,0,Sp16,35071,3.0-3.4,1,1,670,360,310,M,240,MAJOR: CRIMINOLOGY - CORRECTIONS OPTION
22,3.0-3.4,2.3,Female,Junior,2.0-2.4,Asian,35071,75-89,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,1.8,2.3,1,D,3,3.470000029,NA,Child Develop Pre-Credential,0,20162,0,Sp16,35071,3.0-3.4,1,1,850,460,390,F,240,CHILD DEVELOPMENT - PRE-CREDENTIAL OPTION
21,3.0-3.4,2.3,Female,Sophomore,2.0-2.4,Asian,35071,45-59,Continuing,10,35071,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.5,2.567,1,D,3,3.049999952,NA,Pre-Psychology,0,20162,0,Sp16,35071,3.0-3.4,1,1,850,420,430,F,240,MAJOR: PRE-PSYCHOLOGY
21,3.0-3.4,3.19,Female,Sophomore,3.0-3.4,Asian,35072,45-59,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.83,3.23,2,C,6,3,NA,Undeclared                UGRD,0,20162,1,Sp16,35072,3.0-3.4,1,1,760,370,390,F,250,MAJOR: UNDECLARED
20,3.0-3.4,2.63,Female,Sophomore,2.5-2.9,Hispanic,35072,45-59,Continuing,10,35072,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.31,2.849,2,C,6,3.4400000569999998,NA,Pre-Nursing,0,20162,1,Sp16,35072,3.0-3.4,1,1,740,380,360,F,250,MAJOR: PRE-NURSING
