AGE,HS_GPA,Cum_GPA,Comp_sex,comp_lev,Cum GPA BOT group,Ethnicity,CrsHierarchy,Cum Units BOT group,comp_enrol,CatalogNum,Course Number,Class Type,Comp Pell,CourseDpt,Course,ENR_STATUS,EOP_STATUS,ETH_WASC,FGS_all,FresnoSArea,FullTime,GPA_T1,GPAcum_T1,GradeNum,Grade,Grd Points,HSGPA,LCOM Group,MajorDesc,PELL_Recipient,PERIOD,Pass,Semester,Course Number_1,Profile 2,RemEngl,RemMath,SAT_COMP,SAT_MATH,SAT_VERB,SEX,Tot Enrl,Transcript Description
19,3.0-3.4,3.5,Female,Freshman,3.5-4.0,Asian,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,NA,1,1,3.4,3.444,4,A,12,3.4800000190000002,NA,Health Science-Env/Occ Hlth&S,0,20092,1,Sp09,35952,3.0-3.4,0,0,NA,NA,NA,F,267,MAJOR: HEALTH SCIENCE - ENVIRONMENTAL/OCCUPATIONAL HEALTH AND SAFETY OPTION
19,2.5-2.9,1.5,Female,Freshman,1.5-1.9,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.67,2.667,3,B,9,2.640000105,NA,Pre-Nursing,0,20092,1,Sp09,35952,2.5-2.9,0,1,720,360,360,F,267,MAJOR: PRE-NURSING
19,> 4.0,3.75,Female,Freshman,3.5-4.0,Hispanic,36036,15-29,Continuing,10,36036,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.35,3.517,2,C,6,4.440000057,NA,Child Development,0,20092,1,Sp09,36036,> 4.0,0,0,1080,510,570,F,93,MAJOR: CHILD DEVELOPMENT
19,3.5-4.0,3.31,Female,Freshman,3.0-3.4,Unknown,36036,0-14,Continuing,10,36036,E,Not,Psychology,PSYCH 10,1,N,Unknown,NA,0,1,3.6,3.464,3,B,9,3.75999999,NA,Mathematics,0,20092,1,Sp09,36036,3.5-4.0,0,0,1160,630,530,F,93,MAJOR: MATHEMATICS
20,3.5-4.0,3.38,Female,Sophomore,3.0-3.4,White,35951,30-44,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,1.93,2.98,2,C,6,3.789999962,NA,Jt CSU Frsn/UCR: Env Sci,0,20092,1,Sp09,35951,3.5-4.0,1,0,1060,550,510,F,262,MAJOR: JOINT CSU FRESNO/UCR: ENVIRONMENTAL SCIENCES
22,3.0-3.4,1.77,Female,Sophomore,1.5-1.9,Asian,35952,45-59,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.75,1.938,2,C,6,3.2300000190000002,NA,Pre-Psychology,0,20092,1,Sp09,35952,3.0-3.4,1,1,940,500,440,F,267,MAJOR: PRE-PSYCHOLOGY
19,2.5-2.9,2.74,Male,Freshman,2.5-2.9,African American,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,African American,1,0,1,2.24,2.5,2,C,6,2.539999962,NA,Kinesiology-Exercise Science,0,20092,1,Sp09,35952,2.5-2.9,1,0,970,500,470,M,267,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
19,3.0-3.4,3,Male,Freshman,3.0-3.4,White,36036,15-29,Continuing,10,36036,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.06,3.031,3,B,9,3.4800000190000002,NA,Biol-Physiology & Anatomy,0,20092,1,Sp09,36036,3.0-3.4,0,0,1040,530,510,M,93,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
22,Unknown,3.44,Female,Junior,3.0-3.4,Hispanic,35951,75-89,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,NA,1,1,3.25,3.411,3,B,9,NA,NA,Pre-Nursing,0,20092,1,Sp09,35951,Unknown,0,0,NA,NA,NA,F,262,MAJOR: PRE-NURSING
23,Unknown,2.9,Female,Senior,2.5-2.9,Asian,35951,90-104,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.77,2.922,4,A,12,NA,NA,Liberal Studies-Blended Pgm,0,20092,1,Sp09,35951,Unknown,0,0,1080,570,510,F,262,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
19,2.5-2.9,2.33,Male,Freshman,2.0-2.4,White,36036,15-29,Continuing,10,36036,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,2.33,2.333,1,D,3,2.630000114,NA,Crim-Law Enforcement,0,20092,0,Sp09,36036,2.5-2.9,1,1,820,420,400,M,93,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
20,3.5-4.0,2.98,Female,Sophomore,2.5-2.9,African American,35951,30-44,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,African American,1,0,1,1.58,2.66,2,C,6,3.579999924,NA,Kinesiology-Exercise Science,0,20092,1,Sp09,35951,3.5-4.0,0,0,NA,NA,NA,F,262,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
19,3.5-4.0,2.95,Female,Sophomore,2.5-2.9,Asian,35951,30-44,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.75,2.653,2,C,6,3.6500000950000002,NA,Pre-Business,0,20092,1,Sp09,35951,3.5-4.0,1,1,830,440,390,F,262,MAJOR: PRE-BUSINESS
19,> 4.0,4,Male,Sophomore,3.5-4.0,White,35952,30-44,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,3.67,3.8,4,A,12,4.059999943,NA,Pre-Nursing,0,20092,1,Sp09,35952,> 4.0,0,0,1140,650,490,M,267,MAJOR: PRE-NURSING
19,3.0-3.4,2.21,Female,Freshman,2.0-2.4,Pacific Islander,35951,15-29,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,Y,Pacific Islander,1,1,1,3.17,2.824,4,A,12,3,NA,Pre-Nursing,0,20092,1,Sp09,35951,3.0-3.4,1,0,NA,NA,NA,F,262,MAJOR: PRE-NURSING
18,3.0-3.4,3,Female,Freshman,3.0-3.4,Asian,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,3.25,3.143,3,B,9,3.170000076,NA,Pre-Nursing,0,20092,1,Sp09,35951,3.0-3.4,1,1,NA,NA,NA,F,262,MAJOR: PRE-NURSING
19,3.0-3.4,0,Female,Freshman,0.0-.4,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,0.5,0.273,0,F,0,3.0999999049999998,NA,Pre-Business,0,20092,0,Sp09,35952,3.0-3.4,1,1,960,480,480,F,267,MAJOR: PRE-BUSINESS
20,2.5-2.9,2.27,Female,Sophomore,2.0-2.4,Hispanic,35952,30-44,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2.79,2.426,3,B,9,2.779999971,NA,Crim-Corrections,0,20092,1,Sp09,35952,2.5-2.9,1,1,760,400,360,F,267,MAJOR: CRIMINOLOGY - CORRECTIONS OPTION
18,3.5-4.0,3.8,Male,Freshman,3.5-4.0,White,35951,15-29,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,2.4,3.206,3,B,9,3.630000114,NA,Undeclared                UGRD,0,20092,1,Sp09,35951,3.5-4.0,0,0,1050,630,420,M,262,MAJOR: UNDECLARED
19,2.5-2.9,2.67,Male,Freshman,2.5-2.9,African American,35951,15-29,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,Y,African American,1,0,1,2.25,2.515,2,C,6,2.670000076,NA,M Comm & Journ-Broadcast Journ,0,20092,1,Sp09,35951,2.5-2.9,1,1,770,370,400,M,262,MAJOR: MASS COMMUNICATION AND JOURNALISM - BROADCAST JOURNALISM OPTION
19,3.0-3.4,2.97,Male,Sophomore,2.5-2.9,Hispanic,35951,30-44,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2.56,2.833,3,B,9,3.450000048,NA,Biol-Physiology & Anatomy,0,20092,1,Sp09,35951,3.0-3.4,1,1,750,380,370,M,262,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
19,3.0-3.4,1.33,Female,Freshman,1.0-1.4,White,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,1.33,1.333,1,D,3,3.210000038,NA,Animal Sci-Pre Veterinary,0,20092,0,Sp09,35951,3.0-3.4,0,0,NA,NA,NA,F,262,MAJOR: ANIMAL SCIENCES-SCIENCE OPTION
19,3.0-3.4,1.75,Male,Freshman,1.5-1.9,Unknown,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,1,1,2.25,2,0,F,0,3.1900000569999998,NA,Pre-Public Health,0,20092,0,Sp09,35951,3.0-3.4,0,0,830,430,400,M,262,INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES:  PRE-PUBLIC HEALTH OPTION
19,3.0-3.4,2.39,Male,Freshman,2.0-2.4,White,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,0.58,1.52,0,F,0,3.410000086,NA,History,0,20092,0,Sp09,35952,3.0-3.4,0,1,1200,520,680,M,267,MAJOR: HISTORY
19,3.5-4.0,NA,Male,Freshman,NA,Hispanic,35951,0-14,Transfer,10,35951,E,Not,Psychology,PSYCH 10,4,N,Hispanic,1,0,1,3.25,2.557,4,A,12,3.579999924,NA,Mechanical Engineering,0,20092,1,Sp09,35951,3.5-4.0,0,0,1150,590,560,M,262,MAJOR: MECHANICAL ENGINEERING
19,3.0-3.4,3,Female,Freshman,3.0-3.4,White,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,3.06,3.036,3,B,9,3.049999952,NA,Pre-Nursing,0,20092,1,Sp09,35951,3.0-3.4,0,0,1070,560,510,F,262,MAJOR: PRE-NURSING
19,2.5-2.9,1.46,Male,Freshman,1.0-1.4,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,NA,1,1,2.25,1.87,2,C,6,2.5999999049999998,NA,Pre-Psychology,0,20092,1,Sp09,35951,2.5-2.9,1,0,930,490,440,M,262,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,3.53,Male,Freshman,3.5-4.0,Asian,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,Y,Asian,NA,1,1,3.2,3.375,3,B,9,3.5,NA,Pre-Nursing,0,20092,1,Sp09,35952,3.5-4.0,1,0,930,470,460,M,267,MAJOR: PRE-NURSING
19,3.0-3.4,2.5,Male,Freshman,2.5-2.9,Asian,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,Y,Asian,1,1,1,1.17,1.643,0,F,0,3.450000048,NA,Undeclared                UGRD,0,20092,0,Sp09,35952,3.0-3.4,1,1,580,360,220,M,267,MAJOR: UNDECLARED
19,3.0-3.4,3.25,Male,Freshman,3.0-3.4,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.2,3.222,3,B,9,3.170000076,NA,*Elec Engr-Comptr & Digitl Sys,0,20092,1,Sp09,35952,3.0-3.4,0,0,1070,540,530,M,267,MAJOR: ELECTRICAL ENGINEERING
22,Unknown,NA,Male,Junior,NA,Non-Resident Alien,35952,60-74,Transfer,10,35952,E,Not,Psychology,PSYCH 10,4,N,Non-Resident Alien,NA,0,1,3.4,2.875,4,A,12,NA,NA,Psychology,0,20092,1,Sp09,35952,Unknown,0,0,NA,NA,NA,M,267,MAJOR: PSYCHOLOGY
20,Unknown,NA,Male,Junior,NA,Non-Resident Alien,35952,60-74,Transfer,10,35952,E,Not,Psychology,PSYCH 10,4,N,Non-Resident Alien,NA,0,1,2.92,3.105,3,B,9,NA,NA,Kinesiology-Exercise Science,0,20092,1,Sp09,35952,Unknown,0,0,NA,NA,NA,M,267,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
24,2.5-2.9,2.29,Male,Senior,2.0-2.4,Asian,36036,105-119,Continuing,10,36036,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,0.92,2.187,0,F,0,2.5999999049999998,NA,Pre-Physical Therapy,0,20092,0,Sp09,36036,2.5-2.9,0,0,NA,NA,NA,M,93,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,3.0-3.4,2.33,Female,Freshman,2.0-2.4,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.75,2,2,C,6,3,NA,Crim-Victimology,0,20092,1,Sp09,35952,3.0-3.4,1,1,550,200,350,F,267,MAJOR: CRIMINOLOGY - VICTIMOLOGY OPTION
20,3.0-3.4,3.08,Female,Sophomore,3.0-3.4,Asian,35952,30-44,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,NA,1,1,2.71,2.98,3,B,9,3.039999962,NA,Undeclared                UGRD,0,20092,1,Sp09,35952,3.0-3.4,0,1,900,410,490,F,267,MAJOR: UNDECLARED
19,3.0-3.4,2.14,Male,Freshman,2.0-2.4,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.75,1.962,3,B,9,3.460000038,NA,Pre-Nursing,0,20092,1,Sp09,35952,3.0-3.4,1,1,850,460,390,M,267,MAJOR: PRE-NURSING
19,3.0-3.4,1.75,Female,Freshman,1.5-1.9,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2,1.857,0,F,0,3.3099999430000002,NA,Kinesiology-Athletic Training,0,20092,0,Sp09,35951,3.0-3.4,1,1,NA,NA,NA,F,262,MAJOR: KINESIOLOGY - ATHLETIC TRAINING OPTION
19,3.0-3.4,3.18,Female,Freshman,3.0-3.4,White,35951,15-29,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,2.71,2.968,3,B,9,3.410000086,NA,Pre-Psychology,0,20092,1,Sp09,35951,3.0-3.4,0,0,1060,490,570,F,262,MAJOR: PRE-PSYCHOLOGY
21,> 4.0,3.72,Female,Junior,3.5-4.0,White,35951,75-89,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.75,3.588,4,A,12,4.230000019,NA,Pre-Physical Therapy,0,20092,1,Sp09,35951,> 4.0,0,0,1090,570,520,F,262,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
18,3.5-4.0,2.75,Male,Freshman,2.5-2.9,Asian,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.5,2.615,2,C,6,3.539999962,NA,Pre-Nursing,0,20092,1,Sp09,35951,3.5-4.0,1,1,NA,NA,NA,M,262,MAJOR: PRE-NURSING
20,3.0-3.4,1.9,Female,Freshman,1.5-1.9,Asian,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,0,2.67,2.688,4,A,12,3,NA,Pre-Business,0,20092,1,Sp09,35951,3.0-3.4,1,1,NA,NA,NA,F,262,MAJOR: PRE-BUSINESS
19,3.5-4.0,4,Female,Freshman,3.5-4.0,White,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,2.5,3.143,3,B,9,3.859999895,NA,English Major,0,20092,1,Sp09,35951,3.5-4.0,1,1,870,430,440,F,262,MAJOR: ENGLISH - THE ENGLISH MAJOR OPTION
21,Unknown,NA,Female,Junior,NA,Unknown,35952,60-74,Transfer,10,35952,E,Not,Psychology,PSYCH 10,4,N,Unknown,NA,0,1,3.5,3.392,3,B,9,NA,NA,Pre-Psychology,0,20092,1,Sp09,35952,Unknown,0,0,880,410,470,F,267,MAJOR: PRE-PSYCHOLOGY
25,3.0-3.4,2.66,Male,Senior,2.5-2.9,White,35952,105-119,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.4,2.715,4,A,12,3.079999924,NA,Kinesiology-General Kines,0,20092,1,Sp09,35952,3.0-3.4,0,0,930,470,460,M,267,MAJOR: KINESIOLOGY - GENERAL KINESIOLOGY OPTION
22,3.0-3.4,3.25,Male,Freshman,3.0-3.4,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.5,2.875,3,B,9,3.25,NA,Undeclared                UGRD,0,20092,1,Sp09,35951,3.0-3.4,0,0,920,460,460,M,262,MAJOR: UNDECLARED
19,3.0-3.4,3,Female,Freshman,3.0-3.4,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.56,3.321,4,A,12,3.039999962,NA,Pre-Psychology,0,20092,1,Sp09,35951,3.0-3.4,1,1,830,420,410,F,262,MAJOR: PRE-PSYCHOLOGY
20,3.5-4.0,2.72,Female,Sophomore,2.5-2.9,Hispanic,35952,30-44,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,2.5,2.804,3,B,9,3.5199999809999998,NA,Anthropology,0,20092,1,Sp09,35952,3.5-4.0,1,1,680,350,330,F,267,MAJOR: ANTHROPOLOGY
20,3.0-3.4,3,Female,Sophomore,3.0-3.4,Unknown,35953,30-44,Continuing,10,35953,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,1,1,2.5,2.889,2,C,6,3.470000029,NA,Liberal Studies-Blended Pgm,0,20092,1,Sp09,35953,3.0-3.4,1,1,NA,NA,NA,F,26,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
20,3.0-3.4,3.03,Female,Sophomore,3.0-3.4,Hispanic,35951,30-44,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.54,3.17,4,A,12,3.029999971,NA,Theatre Arts - Acting,0,20092,1,Sp09,35951,3.0-3.4,1,1,940,430,510,F,262,MAJOR: THEATRE ARTS
18,3.0-3.4,0.19,Male,Freshman,0.0-.4,Unknown,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Unknown,0,0,0,0.9,0.462,0,F,0,3.109999895,NA,Mechanical Engineering,0,20092,0,Sp09,35952,3.0-3.4,1,0,950,570,380,M,267,MAJOR: MECHANICAL ENGINEERING
19,3.0-3.4,2.14,Female,Freshman,2.0-2.4,Asian,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,Y,Asian,1,1,1,3.25,2.842,4,A,12,3.420000076,NA,Pre-Nursing,0,20092,1,Sp09,35952,3.0-3.4,1,1,680,360,320,F,267,MAJOR: PRE-NURSING
20,3.0-3.4,2.39,Female,Sophomore,2.0-2.4,Hispanic,35952,45-59,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,NA,1,1,2.25,2.533,2,C,6,3.0999999049999998,NA,Undeclared                UGRD,0,20092,1,Sp09,35952,3.0-3.4,1,0,740,390,350,F,267,MAJOR: UNDECLARED
19,2.5-2.9,2.25,Male,Freshman,2.0-2.4,Asian,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,Y,Asian,1,1,1,1.25,1.75,2,C,6,2.549999952,NA,Music-Music As A Liberal Art,0,20092,1,Sp09,35952,2.5-2.9,1,1,940,460,480,M,267,MAJOR: MUSIC - MUSIC AS A LIBERAL ART OPTION
18,2.5-2.9,3.67,Male,Freshman,3.5-4.0,Hispanic,35951,15-29,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.8,3.222,4,A,12,2.619999886,NA,Health Science-Env/Occ Hlth&S,0,20092,1,Sp09,35951,2.5-2.9,1,1,890,450,440,M,262,MAJOR: HEALTH SCIENCE - ENVIRONMENTAL/OCCUPATIONAL HEALTH AND SAFETY OPTION
19,2.5-2.9,2.67,Female,Freshman,2.5-2.9,Asian,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.4,1.875,1,D,3,2.8499999049999998,NA,Crim-Law Enforcement,0,20092,0,Sp09,35951,2.5-2.9,1,1,670,280,390,F,262,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
19,3.5-4.0,3.31,Female,Freshman,3.0-3.4,White,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.21,3.259,3,B,9,3.5199999809999998,NA,Art,0,20092,1,Sp09,35951,3.5-4.0,0,0,980,470,510,F,262,MAJOR: ART
19,3.5-4.0,3.25,Female,Freshman,3.0-3.4,White,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.8,3.516,4,A,12,3.6500000950000002,NA,Jt CSU Frsn/UCR: Env Sci,0,20092,1,Sp09,35952,3.5-4.0,0,0,1250,580,670,F,267,MAJOR: JOINT CSU FRESNO/UCR: ENVIRONMENTAL SCIENCES
20,3.5-4.0,NA,Female,Freshman,NA,White,35951,0-14,Transfer,10,35951,E,Not,Psychology,PSYCH 10,4,N,White,1,0,1,3.5,2.889,4,A,12,3.5,NA,Pre-Nursing,0,20092,1,Sp09,35951,3.5-4.0,0,0,910,480,430,F,262,MAJOR: PRE-NURSING
26,3.0-3.4,NA,Female,Freshman,NA,White,35951,0-14,First-Time,10,35951,E,Not,Psychology,PSYCH 10,5,N,White,1,1,1,2.5,2.5,4,A,12,3.029999971,NA,Biol-Physiology & Anatomy,0,20092,1,Sp09,35951,3.0-3.4,1,1,NA,NA,NA,F,262,MAJOR: BIOLOGY - PHYSIOLOGY AND ANATOMY OPTION
19,2.5-2.9,2.75,Female,Freshman,2.5-2.9,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3.6,3.222,4,A,12,2.829999924,NA,Pre-Nursing,0,20092,1,Sp09,35952,2.5-2.9,1,1,780,410,370,F,267,MAJOR: PRE-NURSING
20,2.5-2.9,2.5,Male,Sophomore,2.5-2.9,Asian,35951,30-44,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,0,2.33,2.467,0,WU,0,2.910000086,NA,Civil Engineering,0,20092,0,Sp09,35951,2.5-2.9,1,0,970,550,420,M,262,MAJOR: CIVIL ENGINEERING
19,3.5-4.0,NA,Female,Freshman,NA,African American,35951,0-14,First-Time,10,35951,E,Not,Psychology,PSYCH 10,5,N,African American,0,1,1,3.33,3.333,4,A,12,3.8099999430000002,NA,Pre-Nursing,0,20092,1,Sp09,35951,3.5-4.0,1,1,NA,NA,NA,F,262,MAJOR: PRE-NURSING
19,3.0-3.4,NA,Female,Freshman,NA,Hispanic,35952,0-14,First-Time,10,35952,E,Not,Psychology,PSYCH 10,5,N,Hispanic,1,1,1,2.75,2.75,2,C,6,3.1900000569999998,NA,History,0,20092,1,Sp09,35952,3.0-3.4,1,1,890,440,450,F,267,MAJOR: HISTORY
19,2.5-2.9,NA,Female,Freshman,NA,Unknown,35951,0-14,First-Time,10,35951,E,Not,Psychology,PSYCH 10,5,N,Unknown,1,0,1,3.25,3.25,3,B,9,2.880000114,NA,Pre-Psychology,0,20092,1,Sp09,35951,2.5-2.9,0,0,1200,620,580,F,262,MAJOR: PRE-PSYCHOLOGY
20,3.5-4.0,3.71,Female,Sophomore,3.5-4.0,Asian,36036,45-59,Continuing,10,36036,E,Not,Psychology,PSYCH 10,1,N,Asian,NA,1,1,3.13,3.561,3,B,9,3.8099999430000002,NA,Pre-Nursing,0,20092,1,Sp09,36036,3.5-4.0,0,0,1030,540,490,F,93,MAJOR: PRE-NURSING
19,3.5-4.0,0.82,Female,Freshman,0.5-0.9,Asian,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,1,0,1,3,1.957,3,B,9,3.910000086,NA,Chemistry,0,20092,1,Sp09,35951,3.5-4.0,1,1,950,490,460,F,262,MAJOR: CHEMISTRY
32,3.0-3.4,2.12,Female,Sophomore,2.0-2.4,Unknown,35951,30-44,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,1,0,1.5,2.054,3,B,9,3,NA,Pre-Psychology,0,20092,1,Sp09,35951,3.0-3.4,0,0,1040,520,520,F,262,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,3.8,Male,Freshman,3.5-4.0,White,36036,15-29,Continuing,10,36036,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,3.2,3.5,3,B,9,3.9000000950000002,NA,Undeclared                UGRD,0,20092,1,Sp09,36036,3.5-4.0,0,0,1010,530,480,M,93,MAJOR: UNDECLARED
20,2.5-2.9,1.98,Female,Sophomore,1.5-1.9,Asian,35951,30-44,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,0.29,1.648,0,WU,0,2.549999952,NA,Pre-Psychology,0,20092,0,Sp09,35951,2.5-2.9,1,0,870,480,390,F,262,MAJOR: PRE-PSYCHOLOGY
20,2.5-2.9,3.1,Male,Freshman,3.0-3.4,Unknown,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,1,1,2.25,2.714,2,C,6,2.890000105,NA,Undeclared                UGRD,0,20092,1,Sp09,35951,2.5-2.9,1,1,580,250,330,M,262,MAJOR: UNDECLARED
22,2.5-2.9,3.05,Male,Junior,3.0-3.4,White,35952,60-74,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.2,3.079,4,A,12,2.890000105,NA,Pre-Nursing,0,20092,1,Sp09,35952,2.5-2.9,1,1,NA,NA,NA,M,267,MAJOR: PRE-NURSING
19,2.5-2.9,1.57,Female,Freshman,1.5-1.9,White,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,0.64,1.107,2,C,6,2.819999933,NA,Animal Sci-Pre Veterinary,0,20092,1,Sp09,35951,2.5-2.9,0,1,970,470,500,F,262,MAJOR: ANIMAL SCIENCES-SCIENCE OPTION
19,3.0-3.4,NA,Female,Freshman,NA,African American,35952,0-14,Transfer,10,35952,E,Not,Psychology,PSYCH 10,4,N,African American,1,0,1,4,4,4,A,12,3.210000038,NA,Pre-Nursing,0,20092,1,Sp09,35952,3.0-3.4,0,1,920,410,510,F,267,MAJOR: PRE-NURSING
19,2.0-2.4,4,Male,Freshman,3.5-4.0,African American,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,African American,1,0,1,2.94,3.105,4,A,12,2.24000001,NA,Crim-Victimology,0,20092,1,Sp09,35951,2.0-2.4,1,1,1040,530,510,M,262,MAJOR: CRIMINOLOGY - VICTIMOLOGY OPTION
26,Unknown,NA,Male,Junior,NA,White,36036,60-74,Transfer,10,36036,E,Not,Psychology,PSYCH 10,4,N,White,1,1,0,3.4,3.373,2,C,6,NA,NA,Pre-Psychology,0,20092,1,Sp09,36036,Unknown,0,0,NA,NA,NA,M,93,MAJOR: PRE-PSYCHOLOGY
23,3.0-3.4,3.88,Male,Senior,3.5-4.0,White,35951,120-139,Returning,10,35951,E,Not,Psychology,PSYCH 10,2,N,White,0,1,1,3.73,3.867,4,A,12,3,NA,Chemistry,0,20092,1,Sp09,35951,3.0-3.4,0,0,1240,670,570,M,262,MAJOR: CHEMISTRY
20,3.0-3.4,3.18,Female,Sophomore,3.0-3.4,Asian,35951,30-44,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2,2.867,3,B,9,3.329999924,NA,Art,0,20092,1,Sp09,35951,3.0-3.4,1,1,660,380,280,F,262,MAJOR: ART
