AGE,HS_GPA,Cum_GPA,Comp_sex,comp_lev,Cum GPA BOT group,Ethnicity,CrsHierarchy,Cum Units BOT group,comp_enrol,CatalogNum,Course Number,Class Type,Comp Pell,CourseDpt,Course,ENR_STATUS,EOP_STATUS,ETH_WASC,FGS_all,FresnoSArea,FullTime,GPA_T1,GPAcum_T1,GradeNum,Grade,Grd Points,HSGPA,INSTI_NAME,LCOM Group,MajorDesc,PELL_Recipient,PERIOD,Pass,Semester,Course Number,Profile 2,RemEngl,RemMath,SAT_COMP,SAT_MATH,SAT_VERB,SEX,Tot Enrl,Transcript Description
21,3.0-3.4,0.5,Male,Freshman,0.5-0.9,Hispanic,34895,15-29,Continuing,10,34895,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.25,2,2,C,6,3.210000038,Sunnyside High,,Crim-Law Enforcement,0,20152,1,Sp15,34895,3.0-3.4,1,1,680,270,410,M,254,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
23,2.5-2.9,1.9,Male,Sophomore,1.5-1.9,Asian,34895,45-59,Continuing,10,34895,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.31,2.243,2,C,6,2.819999933,Sunnyside High,,Pre-Nursing,0,20152,1,Sp15,34895,2.5-2.9,1,1,610,390,220,M,254,MAJOR: PRE-NURSING
22,3.0-3.4,2.55,Male,Junior,2.5-2.9,White,34895,60-74,Continuing,10,34895,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,0,2.181,0,F,0,3.059999943,Kingsburg High,,Pre-Psychology,0,20152,0,Sp15,34895,3.0-3.4,0,0,1090,560,530,M,254,MAJOR: PRE-PSYCHOLOGY
20,3.5-4.0,3.38,Female,Sophomore,3.0-3.4,Asian,34896,30-44,Continuing,10,34896,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.25,3.49,3,B,9,3.849999905,Sanger High,,Pre-Nursing,0,20152,1,Sp15,34896,3.5-4.0,1,0,920,500,420,F,249,MAJOR: PRE-NURSING
19,2.5-2.9,2.5,Female,Freshman,2.5-2.9,Hispanic,34895,15-29,Continuing,10,34895,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0.8,2.071,1,D,3,2.950000048,Bullard High,,Child Development,0,20152,0,Sp15,34895,2.5-2.9,1,0,880,440,440,F,254,MAJOR: CHILD DEVELOPMENT
20,2.5-2.9,2.36,Female,Sophomore,2.0-2.4,African American,34896,30-44,Continuing,10,34896,E,Not,Psychology,PSYCH 10,1,N,African American,1,0,1,3,2.622,2,C,6,2.940000057,Foothill High,,Pre-Psychology,0,20152,1,Sp15,34896,2.5-2.9,1,0,720,380,340,F,249,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,2,Female,Freshman,2.0-2.4,Hispanic,34896,0-14,Continuing,10,34896,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.75,2.8,2,C,6,3.170000076,Central High East Campus,,Pre-Nursing,0,20152,1,Sp15,34896,3.0-3.4,1,1,530,240,290,F,249,MAJOR: PRE-NURSING
19,3.0-3.4,2.5,Female,Freshman,2.5-2.9,Pacific Islander,34895,0-14,Continuing,10,34895,E,Not,Psychology,PSYCH 10,1,N,Pacific Islander,0,1,1,1.4,1.833,1,D,3,3.25,Edison High,,Pre-Psychology,0,20152,0,Sp15,34895,3.0-3.4,1,1,610,340,270,F,254,MAJOR: PRE-PSYCHOLOGY
22,3.0-3.4,2.38,Male,Junior,2.0-2.4,Asian,34895,75-89,Continuing,10,34895,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2,2.407,1,D,3,3.049999952,Central High East Campus,,Kinesiology-Exercise Science,0,20152,0,Sp15,34895,3.0-3.4,1,0,820,430,390,M,254,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
20,3.0-3.4,3.15,Female,Sophomore,3.0-3.4,Hispanic,34895,30-44,Continuing,10,34895,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.16,2.929,3,B,9,3.039999962,Golden West High,,Pre-Psychology,0,20152,1,Sp15,34895,3.0-3.4,1,1,790,390,400,F,254,MAJOR: PRE-PSYCHOLOGY
21,2.5-2.9,1.9,Male,Junior,1.5-1.9,Asian,34896,60-74,Continuing,10,34896,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,0.92,1.81,2,C,6,2.859999895,Central High East Campus,,Electrical Engineering,0,20152,1,Sp15,34896,2.5-2.9,1,1,890,430,460,M,249,MAJOR: ELECTRICAL ENGINEERING
20,3.0-3.4,3.03,Male,Sophomore,3.0-3.4,Asian,34896,30-44,Continuing,10,34896,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.39,3.043,2,C,6,3.480000019,Central High East Campus,,Pre-Athletic Training,0,20152,1,Sp15,34896,3.0-3.4,0,0,970,470,500,M,249,MAJOR: PRE-ATHLETIC TRAINING
20,3.0-3.4,2,Female,Freshman,2.0-2.4,Asian,34895,15-29,Continuing,10,34895,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.5,2.25,1,D,3,3.170000076,Duncan (Erma) Polytechnical High,,Pre-Nursing,0,20152,0,Sp15,34895,3.0-3.4,1,1,640,280,360,F,254,MAJOR: PRE-NURSING
21,2.5-2.9,1.63,Female,Sophomore,1.5-1.9,Hispanic,34895,30-44,Continuing,10,34895,E,Not,Psychology,PSYCH 10,1,Y,Hispanic,1,1,1,0.77,1.525,0,F,0,2.799999952,Orosi High,,Health Sci-Health Admin,0,20152,0,Sp15,34895,2.5-2.9,1,1,720,320,400,F,254,MAJOR: HEALTH SCIENCE - HEALTH ADMIN OPTION
21,2.5-2.9,2.44,Female,Senior,2.0-2.4,Hispanic,34896,90-104,Continuing,10,34896,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.71,2.594,2,C,6,2.789999962,Herbert Hoover High,,Biology,0,20152,1,Sp15,34896,2.5-2.9,1,1,730,340,390,F,249,MAJOR: BIOLOGY
22,2.5-2.9,2.39,Female,Junior,2.0-2.4,Hispanic,34895,75-89,Continuing,10,34895,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.83,2.474,2,C,6,2.880000114,Orosi High,,Crim-Corrections,0,20152,1,Sp15,34895,2.5-2.9,1,1,820,450,370,F,254,MAJOR: CRIMINOLOGY - CORRECTIONS OPTION
19,3.5-4.0,3.4,Female,Sophomore,3.0-3.4,Asian,34896,30-44,Continuing,10,34896,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.31,2.893,,W,0,4,El Diamante High School,,Pre-Nursing,0,20152,,Sp15,34896,3.5-4.0,0,0,950,490,460,F,249,MAJOR: PRE-NURSING
19,3.5-4.0,0,Male,Freshman,0.0-.4,Asian,34895,0-14,Continuing,10,34895,E,Not,Psychology,PSYCH 10,1,N,Asian,,1,1,,,,W,0,3.730000019,Herbert Hoover High,,Mechanical Engineering,0,20152,,Sp15,34895,3.5-4.0,0,0,930,470,460,M,254,MAJOR: MECHANICAL ENGINEERING
22,2.0-2.4,1.95,Male,Sophomore,1.5-1.9,African American,34895,45-59,Continuing,10,34895,E,Not,Psychology,PSYCH 10,1,Y,African American,1,0,0,3,1.966,,W,0,2.279999971,St. Elizabeth High,,Comm Disorders - Deaf Educatin,0,20152,,Sp15,34895,2.0-2.4,1,1,550,270,280,M,254,MAJOR: COMMUNICATIVE DISORDERS
19,3.0-3.4,2.25,Female,Freshman,2.0-2.4,Non-Resident Alien,75102,0-14,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,Non-Resident Alien,,0,1,2,2.125,1,D,3,3.049999952,New Zealand,,Pre-Psychology,0,20154,0,F15,75102,3.0-3.4,1,1,,,,F,253,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,3.23,Female,Freshman,3.0-3.4,Unknown,74901,15-29,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,0,1,2.88,3.093,2,C,6,3.779999971,Santana High,,Animal Science-Basic Animl Sc,0,20154,1,F15,74901,3.5-4.0,0,1,1000,530,470,F,244,MAJOR: ANIMAL SCIENCES-SCIENCE OPTION
19,3.5-4.0,3.14,Female,Freshman,3.0-3.4,White,75102,15-29,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,White,1,1,0,2,2.8,0,F,0,3.589999914,Bullard High,,Communication,0,20154,0,F15,75102,3.5-4.0,0,0,900,440,460,F,253,MAJOR: COMMUNICATION
18,3.5-4.0,3.94,Female,Sophomore,3.5-4.0,Asian,75103,30-44,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Asian,0,0,1,3.56,3.813,4,A,12,3.700000048,Merced High,,Pre-Nursing,0,20154,1,F15,75103,3.5-4.0,0,0,1130,590,540,F,109,MAJOR: PRE-NURSING
19,> 4.0,3.66,Female,Sophomore,3.5-4.0,Hispanic,74901,30-44,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3.31,3.556,3,B,9,4.050000191,Edison High,,Pre-Athletic Training,0,20154,1,F15,74901,> 4.0,0,0,860,390,470,F,244,MAJOR: PRE-ATHLETIC TRAINING
19,3.0-3.4,2.63,Female,Sophomore,2.5-2.9,Hispanic,74901,30-44,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,1.08,2.125,2,C,6,3.049999952,Tokay High,,Biology,0,20154,1,F15,74901,3.0-3.4,0,0,,,,F,244,MAJOR: BIOLOGY
19,2.5-2.9,3.48,Female,Sophomore,3.0-3.4,Unknown,75103,30-44,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Unknown,0,0,1,2.71,3.22,1,D,3,2.789999962,Valencia High,,Kinesiology-Sport Administratn,0,20154,0,F15,75103,2.5-2.9,1,1,810,430,380,F,109,MAJOR: KINESIOLOGY - SPORT ADMINISTRATION
19,> 4.0,3.66,Female,Sophomore,3.5-4.0,White,75102,45-59,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,4,3.771,4,A,12,4.230000019,Mt. Carmel High,,Pre-Psychology,0,20154,1,F15,75102,> 4.0,0,0,1510,710,800,F,253,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,3.45,Female,Junior,3.0-3.4,Asian,75103,60-74,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,3.53,3.469,4,A,12,3.880000114,Clovis High,,Biology,0,20154,1,F15,75103,3.5-4.0,0,0,1060,550,510,F,109,MAJOR: BIOLOGY
19,3.0-3.4,3.17,Female,Junior,3.0-3.4,White,75102,60-74,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,2.2,3,3,B,9,3.079999924,Garces Memorial High,,Enology,0,20154,1,F15,75102,3.0-3.4,0,1,950,480,470,F,253,MAJOR: ENOLOGY
20,3.5-4.0,3.43,Male,Sophomore,3.0-3.4,Asian,75102,30-44,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.93,3.262,0,F,0,3.869999886,Arvin High,,Pre-Nursing,0,20154,0,F15,75102,3.5-4.0,0,0,1030,500,530,M,253,MAJOR: PRE-NURSING
21,3.0-3.4,3.58,Male,Sophomore,3.5-4.0,Hispanic,75103,30-44,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,0,1,3.25,3.488,3,B,9,3.480000019,Dos Palos High,,Kinesiology-Exercise Science,0,20154,1,F15,75103,3.0-3.4,1,0,940,460,480,M,109,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
19,2.5-2.9,2.53,Male,Sophomore,2.5-2.9,Hispanic,75102,30-44,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,0,1,2,2.457,0,F,0,2.920000076,Santa Cruz High,,Kinesiology-Exercise Science,0,20154,0,F15,75102,2.5-2.9,1,0,970,550,420,M,253,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
19,3.5-4.0,3,Male,Sophomore,3.0-3.4,White,75102,30-44,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,3.27,3.078,2,C,6,3.5,Great Oak High,,Kinesiology-Exercise Science,0,20154,1,F15,75102,3.5-4.0,0,0,1120,550,570,M,253,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
20,3.5-4.0,3.85,Male,Junior,3.5-4.0,White,75103,75-89,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,4,3.879,4,A,12,3.890000105,Poway High,,Pre-Nursing,0,20154,1,F15,75103,3.5-4.0,0,0,1260,650,610,M,109,MAJOR: PRE-NURSING
20,> 4.0,3.95,Male,Senior,3.5-4.0,White,74901,105-119,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,4,3.959,4,A,12,4.360000134,Clovis West High,,Biology,0,20154,1,F15,74901,> 4.0,0,0,1440,730,710,M,244,MAJOR: BIOLOGY
22,Unknown,2.75,Female,Senior,2.5-2.9,Hispanic,75102,140+,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3,2.767,3,B,9,,Fresno City College,,Biology,0,20154,1,F15,75102,Unknown,0,0,,,,F,253,MAJOR: BIOLOGY
22,3.0-3.4,2.99,Female,Senior,2.5-2.9,Hispanic,75102,105-119,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.4,2.915,1,D,3,3.170000076,Orosi High,,Liberal Studies-Blended Pgm,0,20154,0,F15,75102,3.0-3.4,1,1,640,290,350,F,253,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
22,3.5-4.0,3.35,Male,Senior,3.0-3.4,Asian,75102,120-139,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,3.79,3.354,3,B,9,3.589999914,Buchanan High,,Chemistry,0,20154,1,F15,75102,3.5-4.0,1,0,980,530,450,M,253,MAJOR: CHEMISTRY
21,2.0-2.4,3.75,Male,Senior,3.5-4.0,White,74901,105-119,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,2,3.571,2,C,6,2.450000048,Tokay High,,Biology,0,20154,1,F15,74901,2.0-2.4,1,1,950,540,410,M,244,MAJOR: BIOLOGY
20,3.5-4.0,3.03,Female,Sophomore,3.0-3.4,Asian,75103,30-44,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.73,2.941,2,C,6,3.579999924,Central High East Campus,,Biology,0,20154,1,F15,75103,3.5-4.0,0,0,970,550,420,F,109,MAJOR: BIOLOGY
21,3.5-4.0,3.57,Female,Junior,3.5-4.0,Hispanic,75103,75-89,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.43,3.55,3,B,9,3.779999971,Liberty High,,Kinesiology-Exercise Science,0,20154,1,F15,75103,3.5-4.0,0,1,900,430,470,F,109,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
21,2.5-2.9,2.33,Female,Junior,2.0-2.4,Hispanic,74901,75-89,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,0,3.33,2.418,3,B,9,2.599999905,Fresno City College,,Pre-Athletic Training,0,20154,1,F15,74901,2.5-2.9,0,0,700,320,380,F,244,MAJOR: PRE-ATHLETIC TRAINING
21,3.0-3.4,3.37,Female,Junior,3.0-3.4,Hispanic,75103,75-89,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.75,3.422,3,B,9,3.049999952,Edison High,,Crim-Law Enforcement,0,20154,1,F15,75103,3.0-3.4,0,1,770,350,420,F,109,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
23,3.0-3.4,2.14,Female,Senior,2.0-2.4,Asian,74901,90-104,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,0.92,2.183,1,D,3,3.049999952,Duncan (Erma) Polytechnical High,,Biology,0,20154,0,F15,74901,3.0-3.4,1,1,770,420,350,F,244,MAJOR: BIOLOGY
22,2.5-2.9,2.51,Female,Senior,2.5-2.9,Hispanic,74901,90-104,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.63,2.528,3,B,9,2.849999905,Roosevelt High,,Biology,0,20154,1,F15,74901,2.5-2.9,1,1,620,320,300,F,244,MAJOR: BIOLOGY
21,2.5-2.9,3.45,Male,Junior,3.0-3.4,Asian,75102,75-89,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.64,3.478,4,A,12,2.859999895,Sunnyside High,,Kinesiology-Exercise Science,0,20154,1,F15,75102,2.5-2.9,0,0,1010,510,500,M,253,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
20,3.5-4.0,2.88,Male,Junior,2.5-2.9,Hispanic,75103,75-89,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3.59,3.069,4,A,12,3.599999905,Liberty High,,Music-Music As A Liberal Art,0,20154,1,F15,75103,3.5-4.0,0,0,1190,550,640,M,109,MAJOR: MUSIC - MUSIC AS A LIBERAL ART OPTION
22,3.5-4.0,2.86,Male,Senior,2.5-2.9,Asian,74901,105-119,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,3.56,2.951,4,A,12,3.589999914,Fowler High,,Biology,0,20154,1,F15,74901,3.5-4.0,0,0,760,420,340,M,244,MAJOR: BIOLOGY
22,3.5-4.0,2.69,Male,Senior,2.5-2.9,Asian,75103,90-104,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,1.88,2.55,3,B,9,3.680000067,Clovis East High,,Chemistry,0,20154,1,F15,75103,3.5-4.0,1,0,960,540,420,M,109,MAJOR: CHEMISTRY
20,3.5-4.0,2.64,Female,Sophomore,2.5-2.9,African American,74901,45-59,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,African American,0,0,1,3.4,2.815,3,B,9,3.559999943,Apple Valley High,,Crim-Forensic Behavioral Scien,0,20154,1,F15,74901,3.5-4.0,1,1,830,410,420,F,244,CRIMINOLOGY - FORENSIC BEHAVIORAL SCIENCES
20,3.0-3.4,2.94,Female,Sophomore,2.5-2.9,Asian,75103,45-59,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,2.25,2.806,1,D,3,3.460000038,Central High East Campus,,Graphic Design,0,20154,0,F15,75103,3.0-3.4,1,1,730,380,350,F,109,MAJOR: GRAPHIC DESIGN
21,3.5-4.0,1.83,Female,Sophomore,1.5-1.9,Hispanic,75103,45-59,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,0,3.33,1.988,2,C,6,3.700000048,Arroyo Grande High,,M Comm & Journ-Public Relation,0,20154,1,F15,75103,3.5-4.0,0,0,900,470,430,F,109,MAJOR: MASS COMMUNICATION AND JOURNALISM - PUBLIC RELATIONS OPTION
20,2.5-2.9,2.35,Female,Sophomore,2.0-2.4,Hispanic,74901,30-44,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0.46,1.911,0,F,0,2.859999895,Washington High,,Spanish,0,20154,0,F15,74901,2.5-2.9,0,1,870,450,420,F,244,MAJOR: SPANISH
20,3.0-3.4,2.31,Female,Sophomore,2.0-2.4,Hispanic,75103,45-59,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.5,2.15,0,WU,0,3.299999952,Edison High,,Art - Graphic Design Option,0,20154,0,F15,75103,3.0-3.4,0,0,1050,540,510,F,109,MAJOR: ART - GRAPHIC DESIGN OPTION
20,3.5-4.0,3.09,Female,Sophomore,3.0-3.4,Hispanic,75102,45-59,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.77,3.017,2,C,6,3.720000029,Reedley High,,Health Sci-Comm Health,0,20154,1,F15,75102,3.5-4.0,0,0,980,460,520,F,253,MAJOR: HEALTH SCIENCE - COMMUNITY HEALTH OPTION
20,2.5-2.9,2.3,Female,Sophomore,2.0-2.4,Hispanic,74901,30-44,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,1.25,2.058,0,F,0,2.690000057,Central High East Campus,,Pre-Nursing,0,20154,0,F15,74901,2.5-2.9,1,1,910,490,420,F,244,MAJOR: PRE-NURSING
20,2.5-2.9,2.56,Female,Sophomore,2.5-2.9,Hispanic,75103,45-59,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.88,2.726,2,C,6,2.930000067,Duncan (Erma) Polytechnical High,,Pre-Business,0,20154,1,F15,75103,2.5-2.9,1,1,830,370,460,F,109,MAJOR: PRE-BUSINESS
20,3.5-4.0,2.55,Female,Sophomore,2.5-2.9,Hispanic,75103,45-59,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,2.36,2.508,3,B,9,4,Bullard High,,Chemistry,0,20154,1,F15,75103,3.5-4.0,0,0,1100,540,560,F,109,MAJOR: CHEMISTRY
19,3.0-3.4,3.32,Female,Sophomore,3.0-3.4,Hispanic,75102,30-44,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.63,3.246,1,D,3,3.230000019,Paramount Bard Academy,,Pre-Psychology,0,20154,0,F15,75102,3.0-3.4,1,1,920,460,460,F,253,MAJOR: PRE-PSYCHOLOGY
20,3.0-3.4,1.82,Female,Sophomore,1.5-1.9,Hispanic,75103,30-44,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0.5,1.72,1,D,3,3.309999943,El Diamante High School,,Pre-Psychology,0,20154,0,F15,75103,3.0-3.4,0,1,950,480,470,F,109,MAJOR: PRE-PSYCHOLOGY
20,3.0-3.4,2.92,Female,Sophomore,2.5-2.9,Hispanic,75102,45-59,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.75,2.885,1,D,3,3.25999999,Selma High,,Liberal Studies-Blended Pgm,0,20154,0,F15,75102,3.0-3.4,0,0,880,410,470,F,253,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
20,2.5-2.9,2.88,Female,Sophomore,2.5-2.9,Two or More,75103,30-44,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Two or More,,0,1,2.54,2.804,2,C,6,2.910000086,Cesar Chavez High,,Pre-Nursing,0,20154,1,F15,75103,2.5-2.9,0,1,810,340,470,F,109,MAJOR: PRE-NURSING
20,3.0-3.4,2.38,Female,Sophomore,2.0-2.4,White,75102,45-59,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,1.93,2.282,2,C,6,3.319999933,Tracy High,,Chemistry,0,20154,1,F15,75102,3.0-3.4,0,0,970,510,460,F,253,MAJOR: CHEMISTRY
19,3.5-4.0,3.78,Female,Junior,3.5-4.0,Hispanic,74901,60-74,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3,3.521,2,C,6,3.859999895,Edison High,,Kinesiology-Exercise Science,0,20154,1,F15,74901,3.5-4.0,0,0,1230,620,610,F,244,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
20,3.5-4.0,3.57,Female,Junior,3.5-4.0,Unknown,75102,60-74,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,Unknown,0,1,1,3.6,3.575,3,B,9,4,Hallmark Charter,,Pre-Nursing,0,20154,1,F15,75102,3.5-4.0,1,0,,,,F,253,MAJOR: PRE-NURSING
20,3.5-4.0,3.62,Female,Junior,3.5-4.0,White,75103,60-74,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,3.6,3.616,3,B,9,3.599999905,St. Lawrence Academy,,Kinesiology-Exercise Science,0,20154,1,F15,75103,3.5-4.0,0,0,1070,570,500,F,109,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
21,3.0-3.4,3.25,Female,Junior,3.0-3.4,White,74901,60-74,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.31,3.256,3,B,9,3.109999895,Fresno Christian Schools,,Biology,0,20154,1,F15,74901,3.0-3.4,0,0,1140,600,540,F,244,MAJOR: BIOLOGY
20,3.0-3.4,3,Male,Sophomore,3.0-3.4,Asian,75103,45-59,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,1.62,2.731,2,C,6,3.400000095,Bullard High,,Kinesiology-Exercise Science,0,20154,1,F15,75103,3.0-3.4,0,1,810,380,430,M,109,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
20,3.0-3.4,2.92,Male,Sophomore,2.5-2.9,Hispanic,75103,45-59,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,4,3.141,4,A,12,3.089999914,Lemoore High,,Crim-Corrections,0,20154,1,F15,75103,3.0-3.4,0,0,930,430,500,M,109,MAJOR: CRIMINOLOGY - CORRECTIONS OPTION
20,2.5-2.9,2.05,Male,Sophomore,2.0-2.4,Hispanic,74901,30-44,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,1.29,1.962,0,F,0,2.789999962,Santa Maria High,,Natural Sciences - Earth Opt,0,20154,0,F15,74901,2.5-2.9,1,1,670,310,360,M,244,MAJOR: NATURAL SCIENCES - EARTH SCIENCE OPTION
20,3.0-3.4,2.37,Male,Sophomore,2.0-2.4,Hispanic,75102,45-59,Continuing,10,75102,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.62,2.415,2,C,6,3.130000114,Redwood High,,Ag Ed-Teacher Prep,0,20154,1,F15,75102,3.0-3.4,0,1,900,440,460,M,253,MAJOR: AGRICULTURAL EDUCATION - TEACHER PREPARATION OPTION
20,3.0-3.4,1.58,Male,Sophomore,1.5-1.9,White,74901,30-44,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,1,1.625,0,F,0,3.390000105,Buchanan High,,Pre-Athletic Training,0,20154,0,F15,74901,3.0-3.4,0,0,1020,540,480,M,244,MAJOR: PRE-ATHLETIC TRAINING
20,2.5-2.9,3.2,Male,Sophomore,3.0-3.4,White,74901,45-59,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,3,3.148,3,B,9,2.549999952,East Union High,,Agricultural Business,0,20154,1,F15,74901,2.5-2.9,0,1,980,460,520,M,244,MAJOR: AGRICULTURAL BUSINESS
19,3.5-4.0,2.98,Male,Junior,2.5-2.9,Asian,74901,60-74,Continuing,10,74901,E,Not,Psychology,PSYCH 10,1,N,Asian,,1,1,3.2,3.029,3,B,9,3.5,University High,,Kinesiology-Exercise Science,0,20154,1,F15,74901,3.5-4.0,0,0,1140,560,580,M,244,MAJOR: KINESIOLOGY - EXERCISE SCIENCE OPTION
21,2.5-2.9,2.46,Male,Junior,2.0-2.4,Two or More,75103,60-74,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,Two or More,1,1,1,1.25,2.179,2,C,6,2.640000105,Clovis High,,Kinesiology-Physical Ed Cred,0,20154,1,F15,75103,2.5-2.9,0,0,1090,520,570,M,109,MAJOR: KINESIOLOGY - PHYSICAL EDUCATION OPTION
20,3.0-3.4,3.63,Male,Junior,3.5-4.0,White,75103,60-74,Continuing,10,75103,E,Not,Psychology,PSYCH 10,1,N,White,0,0,1,3.67,3.635,3,B,9,3.099999905,Valencia High,,Crim-Forensic Behavioral Scien,0,20154,1,F15,75103,3.0-3.4,0,0,1230,560,670,M,109,CRIMINOLOGY - FORENSIC BEHAVIORAL SCIENCES
