AGE,HS_GPA,Cum_GPA,Comp_sex,comp_lev,Cum GPA BOT group,Ethnicity,CrsHierarchy,Cum Units BOT group,comp_enrol,CatalogNum,Course Number,Class Type,Comp Pell,CourseDpt,Course,ENR_STATUS,EOP_STATUS,ETH_WASC,FGS_all,FresnoSArea,FullTime,GPA_T1,GPAcum_T1,GradeNum,Grade,Grd Points,HSGPA,INSTI_NAME,LCOM Group,MajorDesc,PELL_Recipient,PERIOD,Pass,Semester,Course Number,Profile 2,RemEngl,RemMath,SAT_COMP,SAT_MATH,SAT_VERB,SEX,Tot Enrl,Transcript Description
19,3.0-3.4,0.75,Female,Freshman,0.5-0.9,African American,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,African American,,1,1,2.33,1.429,0,F,0,3.049999952,Sunnyside High,,Pre-Psychology,0,20092,0,Sp09,35952,3.0-3.4,1,1,,,,F,267,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,3.77,Female,Freshman,3.5-4.0,American Indian,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,American Indian,1,0,1,3.44,3.581,4,A,12,3.779999971,Barstow High,,Communication,0,20092,1,Sp09,35952,3.5-4.0,1,1,980,500,480,F,267,MAJOR: COMMUNICATION
19,3.5-4.0,4,Female,Freshman,3.5-4.0,Asian,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.6,3.778,4,A,12,4,Herbert Hoover High,,Art - Graphic Design Option,0,20092,1,Sp09,35952,3.5-4.0,0,0,1010,550,460,F,267,MAJOR: ART - GRAPHIC DESIGN OPTION
19,3.0-3.4,4,Female,Freshman,3.5-4.0,Asian,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,4,4,4,A,12,3.190000057,Bullard High,,Pre-Physical Therapy,0,20092,1,Sp09,35952,3.0-3.4,1,1,890,430,460,F,267,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
18,3.5-4.0,3.75,Female,Freshman,3.5-4.0,Asian,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.81,3.786,4,A,12,3.529999971,Golden West High,,Health Sci-Comm Health,0,20092,1,Sp09,35952,3.5-4.0,0,1,980,450,530,F,267,MAJOR: HEALTH SCIENCE - COMMUNITY HEALTH OPTION
18,3.5-4.0,4,Female,Freshman,3.5-4.0,Asian,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.4,3.667,4,A,12,3.769999981,Central High East Campus,,Pre-Nursing,0,20092,1,Sp09,35952,3.5-4.0,1,1,830,460,370,F,267,MAJOR: PRE-NURSING
18,3.5-4.0,3.8,Female,Freshman,3.5-4.0,Asian,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,1,0,1,3.33,3.545,4,A,12,3.539999962,Golden Valley High,,Pre-Nursing,0,20092,1,Sp09,35952,3.5-4.0,1,0,1040,520,520,F,267,MAJOR: PRE-NURSING
19,3.0-3.4,3.75,Female,Freshman,3.5-4.0,Asian,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,,1,1,3.17,3.4,4,A,12,3,Clovis High,,Pre-Nursing,0,20092,1,Sp09,35951,3.0-3.4,1,0,880,460,420,F,262,MAJOR: PRE-NURSING
19,3.0-3.4,4,Female,Freshman,3.5-4.0,Asian,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,0,0,1,3.77,3.88,4,A,12,3.400000095,Franklin Senior High,,Pre-Nursing,0,20092,1,Sp09,35951,3.0-3.4,0,0,860,380,480,F,262,MAJOR: PRE-NURSING
19,> 4.0,4,Female,Freshman,3.5-4.0,Asian,35951,15-29,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,,1,1,3.75,3.897,4,A,12,4.230000019,Herbert Hoover High,,Pre-Nursing,0,20092,1,Sp09,35951,> 4.0,1,0,970,490,480,F,262,MAJOR: PRE-NURSING
19,3.5-4.0,3.6,Female,Freshman,3.5-4.0,Asian,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.8,3.7,4,A,12,3.75,Central High East Campus,,Pre-Nursing,0,20092,1,Sp09,35952,3.5-4.0,0,1,870,400,470,F,267,MAJOR: PRE-NURSING
19,3.0-3.4,2.4,Female,Freshman,2.0-2.4,Asian,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.5,2.455,4,A,12,3.269999981,Sunnyside High,,Pre-Nursing,0,20092,1,Sp09,35952,3.0-3.4,1,1,990,500,490,F,267,MAJOR: PRE-NURSING
19,3.5-4.0,4,Female,Freshman,3.5-4.0,Asian,36036,15-29,Continuing,10,36036,E,Not,Psychology,PSYCH 10,1,N,Asian,,1,1,4,4,4,A,12,4,Clovis West High,,Pre-Nursing,0,20092,1,Sp09,36036,3.5-4.0,0,0,1120,630,490,F,93,MAJOR: PRE-NURSING
19,3.5-4.0,3.5,Female,Freshman,3.5-4.0,Asian,35951,15-29,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.15,3.32,4,A,12,3.849999905,Buchanan High,,Social Work,0,20092,1,Sp09,35951,3.5-4.0,1,0,960,490,470,F,262,MAJOR: SOCIAL WORK
19,3.5-4.0,3.5,Female,Freshman,3.5-4.0,Asian,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,3.2,3.333,3,B,9,3.710000038,Central High East Campus,,Pre-Nursing,0,20092,1,Sp09,35952,3.5-4.0,1,0,900,450,450,F,267,MAJOR: PRE-NURSING
19,3.0-3.4,1.67,Female,Freshman,1.5-1.9,Asian,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.5,2.143,3,B,9,3.049999952,Sunnyside High,,Pre-Nursing,0,20092,1,Sp09,35952,3.0-3.4,1,1,810,420,390,F,267,MAJOR: PRE-NURSING
19,> 4.0,3.77,Female,Freshman,3.5-4.0,Asian,36036,0-14,Continuing,10,36036,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.75,3.76,3,B,9,4.139999866,Mt. Whitney High,,Pre-Nursing,0,20092,1,Sp09,36036,> 4.0,1,0,1000,550,450,F,93,MAJOR: PRE-NURSING
19,2.5-2.9,2.67,Female,Freshman,2.5-2.9,Asian,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,,0,1,2.67,2.667,3,B,9,2.519999981,Saint Joseph High,,Pre-Nursing,0,20092,1,Sp09,35952,2.5-2.9,1,1,760,340,420,F,267,MAJOR: PRE-NURSING
19,2.5-2.9,2.2,Female,Freshman,2.0-2.4,Asian,36036,15-29,Continuing,10,36036,E,Not,Psychology,PSYCH 10,1,N,Asian,0,0,1,2.5,2.364,2,C,6,2.700000048,Silver Creek High,,Pre-Nursing,0,20092,1,Sp09,36036,2.5-2.9,1,1,890,470,420,F,93,MAJOR: PRE-NURSING
19,3.0-3.4,3.36,Female,Freshman,3.0-3.4,Asian,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,2.75,3.077,4,A,12,3.460000038,Lindsay Senior High,,Chemistry,0,20092,1,Sp09,35951,3.0-3.4,1,0,940,440,500,F,262,MAJOR: CHEMISTRY
19,3.5-4.0,4,Female,Freshman,3.5-4.0,Asian,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3.4,3.7,4,A,12,3.710000038,Herbert Hoover High,,Pre-Psychology,0,20092,1,Sp09,35952,3.5-4.0,1,0,850,470,380,F,267,MAJOR: PRE-PSYCHOLOGY
20,3.5-4.0,3.33,Female,Freshman,3.0-3.4,Asian,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,4,3.6,4,A,12,3.599999905,Washington High,,Pre-Psychology,0,20092,1,Sp09,35952,3.5-4.0,1,1,660,340,320,F,267,MAJOR: PRE-PSYCHOLOGY
18,3.0-3.4,3.75,Female,Freshman,3.5-4.0,Asian,36036,0-14,Continuing,10,36036,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,2.6,3.111,2,C,6,3.269999981,Bullard High,,Pre-Psychology,0,20092,1,Sp09,36036,3.0-3.4,0,1,870,470,400,F,93,MAJOR: PRE-PSYCHOLOGY
19,2.5-2.9,2.67,Female,Freshman,2.5-2.9,Asian,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Asian,1,1,1,3,2.88,4,A,12,2.900000095,Central High East Campus,,Undeclared                UGRD,0,20092,1,Sp09,35951,2.5-2.9,1,1,650,360,290,F,262,MAJOR: UNDECLARED
19,3.5-4.0,3.54,Female,Freshman,3.5-4.0,Asian,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Asian,0,1,1,3.75,3.679,4,A,12,3.589999914,Mt. Whitney High,,Undeclared                UGRD,0,20092,1,Sp09,35952,3.5-4.0,1,0,1010,530,480,F,267,MAJOR: UNDECLARED
18,2.5-2.9,2,Female,Freshman,2.0-2.4,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,,0,1,2,2,3,B,9,2.609999895,Pioneer High,,Art,0,20092,1,Sp09,35952,2.5-2.9,1,1,920,450,470,F,267,MAJOR: ART
18,3.0-3.4,3.5,Female,Freshman,3.5-4.0,Hispanic,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.77,3.069,3,B,9,3.410000086,Edison High,,M Comm & Journ-Public Relation,0,20092,1,Sp09,35952,3.0-3.4,0,0,1010,560,450,F,267,MAJOR: MASS COMMUNICATION AND JOURNALISM - PUBLIC RELATIONS OPTION
19,2.5-2.9,2.33,Female,Freshman,2.0-2.4,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.2,2.875,2,C,6,2.630000114,Fresno High,,Interior Design,0,20092,1,Sp09,35952,2.5-2.9,1,1,,,,F,267,MAJOR: INTERIOR DESIGN
20,2.5-2.9,2.5,Female,Freshman,2.5-2.9,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0.33,1.75,0,F,0,2.74000001,Mendota High,,Art - Graphic Design Option,0,20092,0,Sp09,35952,2.5-2.9,0,1,790,360,430,F,267,MAJOR: ART - GRAPHIC DESIGN OPTION
19,3.0-3.4,2.62,Female,Freshman,2.5-2.9,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3.33,3.032,4,A,12,3.339999914,Clovis East High,,Health Science-Env/Occ Hlth&S,0,20092,1,Sp09,35952,3.0-3.4,0,1,1030,500,530,F,267,MAJOR: HEALTH SCIENCE - ENVIRONMENTAL/OCCUPATIONAL HEALTH AND SAFETY OPTION
19,3.5-4.0,3.33,Female,Freshman,3.0-3.4,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.47,3.423,4,A,12,3.5,Edison High,,Pre-Nursing,0,20092,1,Sp09,35951,3.5-4.0,1,1,670,380,290,F,262,MAJOR: PRE-NURSING
19,2.5-2.9,1.5,Female,Freshman,1.5-1.9,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,0,1,3,2.25,4,A,12,2.950000048,Modesto High,,Pre-Nursing,0,20092,1,Sp09,35951,2.5-2.9,0,0,1120,570,550,F,262,MAJOR: PRE-NURSING
19,3.0-3.4,3.4,Female,Freshman,3.0-3.4,Hispanic,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.54,3.464,4,A,12,3,Arvin High,,Pre-Nursing,0,20092,1,Sp09,35952,3.0-3.4,1,1,840,410,430,F,267,MAJOR: PRE-NURSING
19,3.0-3.4,3.2,Female,Freshman,3.0-3.4,Hispanic,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.44,3.323,4,A,12,3.089999914,Cesar E. Chavez High,,Pre-Nursing,0,20092,1,Sp09,35952,3.0-3.4,0,0,1120,610,510,F,267,MAJOR: PRE-NURSING
19,2.5-2.9,3.33,Female,Freshman,3.0-3.4,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.33,3.333,4,A,12,2.859999895,Manteca High,,Pre-Nursing,0,20092,1,Sp09,35952,2.5-2.9,1,1,870,480,390,F,267,MAJOR: PRE-NURSING
19,3.5-4.0,3,Female,Freshman,3.0-3.4,Hispanic,35951,15-29,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.23,3.12,3,B,9,3.940000057,Caruthers High,,Pre-Physical Therapy,0,20092,1,Sp09,35951,3.5-4.0,0,0,1000,510,490,F,262,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,2.5-2.9,2.25,Female,Freshman,2.0-2.4,Hispanic,35951,15-29,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,0,1,2.5,2.4,3,B,9,2.74000001,Granada Hills Senior High,,Pre-Rehabilitation Services,0,20092,1,Sp09,35951,2.5-2.9,0,0,1140,590,550,F,262,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-REHABILITATION SERVICES OPTION
19,3.0-3.4,3.67,Female,Freshman,3.5-4.0,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3.25,3.429,3,B,9,3.230000019,Clovis High,,Pre-Nursing,0,20092,1,Sp09,35951,3.0-3.4,1,1,910,470,440,F,262,MAJOR: PRE-NURSING
20,3.0-3.4,2.56,Female,Freshman,2.5-2.9,Hispanic,35951,15-29,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,1.5,2.273,3,B,9,3,Everett Alvarez High,,Pre-Nursing,0,20092,1,Sp09,35951,3.0-3.4,1,1,670,390,280,F,262,MAJOR: PRE-NURSING
19,3.0-3.4,2.75,Female,Freshman,2.5-2.9,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,2.5,2.6,2,C,6,3,Central Valley High,,Pre-Physical Therapy,0,20092,1,Sp09,35951,3.0-3.4,1,0,820,440,380,F,262,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,3.5-4.0,3.25,Female,Freshman,3.0-3.4,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,0,1,2.2,2.667,2,C,6,3.549999952,Lodi High,,Pre-Physical Therapy,0,20092,1,Sp09,35951,3.5-4.0,0,0,1070,550,520,F,262,MAJOR: INTERDISCIPLINARY HEALTH AND REHABILITATION SCIENCES - PRE-PHYSICAL THERAPY OPTION
19,2.5-2.9,2.17,Female,Freshman,2.0-2.4,Hispanic,36036,15-29,Continuing,10,36036,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,1.8,2,0,F,0,2.839999914,Paso Robles High,,Pre-Nursing,0,20092,0,Sp09,36036,2.5-2.9,1,1,870,420,450,F,93,MAJOR: PRE-NURSING
19,3.5-4.0,1.75,Female,Freshman,1.5-1.9,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.4,2.667,3,B,9,3.710000038,Hanford West High,,Crim-Corrections,0,20092,1,Sp09,35952,3.5-4.0,1,0,1040,550,490,F,267,MAJOR: CRIMINOLOGY - CORRECTIONS OPTION
19,2.5-2.9,1.65,Female,Freshman,1.5-1.9,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,0.46,1.133,0,F,0,2.819999933,McLane High,,Crim-Law Enforcement,0,20092,0,Sp09,35952,2.5-2.9,1,1,,,,F,267,MAJOR: CRIMINOLOGY - LAW ENFORCEMENT OPTION
19,3.0-3.4,3.17,Female,Freshman,3.0-3.4,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.57,3.385,4,A,12,3.220000029,La Costa Canyon High,,Chemistry,0,20092,1,Sp09,35952,3.0-3.4,1,1,810,370,440,F,267,MAJOR: CHEMISTRY
19,3.0-3.4,3.5,Female,Freshman,3.5-4.0,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.75,3.625,4,A,12,3.440000057,Bullard High,,Pre-Psychology,0,20092,1,Sp09,35952,3.0-3.4,0,0,1000,520,480,F,267,MAJOR: PRE-PSYCHOLOGY
18,3.5-4.0,3.5,Female,Freshman,3.5-4.0,Hispanic,35951,15-29,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,3.75,3.618,4,A,12,3.809999943,Central High East Campus,,Pre-Psychology,0,20092,1,Sp09,35951,3.5-4.0,1,0,970,480,490,F,262,MAJOR: PRE-PSYCHOLOGY
18,3.0-3.4,2.67,Female,Freshman,2.5-2.9,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.75,2.714,3,B,9,3.049999952,Tranquillity High,,Pre-Psychology,0,20092,1,Sp09,35952,3.0-3.4,1,0,830,480,350,F,267,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,2.5,Female,Freshman,2.5-2.9,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2,2.2,3,B,9,3.390000105,Sunnyside High,,Pre-Psychology,0,20092,1,Sp09,35951,3.0-3.4,0,1,810,360,450,F,262,MAJOR: PRE-PSYCHOLOGY
19,2.0-2.4,3.75,Female,Freshman,3.5-4.0,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3,3.375,3,B,9,2.269999981,North Salinas High,,Pre-Psychology,0,20092,1,Sp09,35951,2.0-2.4,1,1,,,,F,262,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,3,Female,Freshman,3.0-3.4,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.5,2.714,2,C,6,3.700000048,Madera High North,,Pre-Psychology,0,20092,1,Sp09,35951,3.5-4.0,1,1,840,430,410,F,262,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,2.5,Female,Freshman,2.5-2.9,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,2.5,2.5,2,C,6,3.25999999,Bullard High,,Pre-Psychology,0,20092,1,Sp09,35952,3.0-3.4,1,1,820,380,440,F,267,MAJOR: PRE-PSYCHOLOGY
19,3.5-4.0,3,Female,Freshman,3.0-3.4,Hispanic,36036,0-14,Continuing,10,36036,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.43,2.652,2,C,6,3.700000048,Tulare High,,Pre-Psychology,0,20092,1,Sp09,36036,3.5-4.0,1,1,,,,F,93,MAJOR: PRE-PSYCHOLOGY
19,3.0-3.4,3,Female,Freshman,3.0-3.4,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.25,3.143,4,A,12,3.279999971,Manteca High,,Liberal Studies-Blended Pgm,0,20092,1,Sp09,35951,3.0-3.4,0,0,960,460,500,F,262,MAJOR: LIBERAL STUDIES - BLENDED PROGRAM
18,3.5-4.0,2.63,Female,Freshman,2.5-2.9,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,0,1,3.4,3,4,A,12,3.779999971,Alisal High,,Construction Mgt,0,20092,1,Sp09,35951,3.5-4.0,1,0,1000,560,440,F,262,MAJOR: CONSTRUCTION MANAGEMENT
18,3.5-4.0,2.86,Female,Freshman,2.5-2.9,Hispanic,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.38,2.8,3,B,9,3.950000048,McLane High,,Civil Engineering,0,20092,1,Sp09,35952,3.5-4.0,0,0,1070,590,480,F,267,MAJOR: CIVIL ENGINEERING
19,3.5-4.0,4,Female,Freshman,3.5-4.0,Hispanic,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3.6,3.806,4,A,12,3.859999895,Mt. Whitney High,,Undeclared                UGRD,0,20092,1,Sp09,35952,3.5-4.0,0,0,990,520,470,F,267,MAJOR: UNDECLARED
19,3.0-3.4,2.6,Female,Freshman,2.5-2.9,Hispanic,35951,15-29,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.25,2.444,3,B,9,3.450000048,Clovis East High,,Undeclared                UGRD,0,20092,1,Sp09,35951,3.0-3.4,0,0,1060,550,510,F,262,MAJOR: UNDECLARED
19,> 4.0,3.5,Female,Freshman,3.5-4.0,Hispanic,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,3.5,3.5,3,B,9,4.190000057,Kingsburg High,,Undeclared                UGRD,0,20092,1,Sp09,35951,> 4.0,0,0,970,530,440,F,262,MAJOR: UNDECLARED
19,3.5-4.0,2.67,Female,Freshman,2.5-2.9,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,1,1,1,2.6,2.625,3,B,9,3.74000001,Chowchilla High,,Undeclared                UGRD,0,20092,1,Sp09,35952,3.5-4.0,1,1,780,370,410,F,267,MAJOR: UNDECLARED
19,3.0-3.4,2,Female,Freshman,2.0-2.4,Hispanic,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Hispanic,0,1,1,2.25,2.143,2,C,6,3.150000095,Kingsburg High,,Undeclared                UGRD,0,20092,1,Sp09,35952,3.0-3.4,1,1,750,370,380,F,267,MAJOR: UNDECLARED
20,3.0-3.4,3.67,Female,Freshman,3.5-4.0,Non-Resident Alien,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Non-Resident Alien,,0,1,3,3.25,4,A,12,3.440000057,Monache High,,Pre-Nursing,0,20092,1,Sp09,35952,3.0-3.4,0,1,1040,530,510,F,267,MAJOR: PRE-NURSING
18,3.5-4.0,3.54,Female,Freshman,3.5-4.0,Non-Resident Alien,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Non-Resident Alien,1,0,1,3,3.368,3,B,9,4,India,,Pre-Psychology,0,20092,1,Sp09,35951,3.5-4.0,1,1,,,,F,262,MAJOR: PRE-PSYCHOLOGY
19,2.0-2.4,2.33,Female,Freshman,2.0-2.4,Pacific Islander,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Pacific Islander,0,0,1,1,1.5,2,C,6,2.420000076,Arcadia High,,Animal Sci-Pre Veterinary,0,20092,1,Sp09,35951,2.0-2.4,0,1,950,450,500,F,262,MAJOR: ANIMAL SCIENCES-SCIENCE OPTION
19,3.0-3.4,3.25,Female,Freshman,3.0-3.4,Unknown,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,0,1,3.2,3.222,4,A,12,3.25,Johansen (Peter) High,,Health Sci-Comm Health,0,20092,1,Sp09,35951,3.0-3.4,0,0,930,470,460,F,262,MAJOR: HEALTH SCIENCE - COMMUNITY HEALTH OPTION
18,3.0-3.4,3.5,Female,Freshman,3.5-4.0,Unknown,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Unknown,0,1,1,3.54,3.52,4,A,12,3.390000105,Buchanan High,,Pre-Nursing,0,20092,1,Sp09,35952,3.0-3.4,1,1,960,540,420,F,267,MAJOR: PRE-NURSING
19,3.0-3.4,3.4,Female,Freshman,3.0-3.4,Unknown,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Unknown,0,1,1,3.6,3.5,4,A,12,3.299999952,Sanger High,,Pre-Business,0,20092,1,Sp09,35952,3.0-3.4,1,0,,,,F,267,MAJOR: PRE-BUSINESS
19,> 4.0,4,Female,Freshman,3.5-4.0,Unknown,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Unknown,0,1,1,3.39,3.704,4,A,12,4.320000172,Bullard High,,Chemistry,0,20092,1,Sp09,35952,> 4.0,0,0,920,440,480,F,267,MAJOR: CHEMISTRY
19,3.0-3.4,3.19,Female,Freshman,3.0-3.4,Unknown,35951,15-29,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,0,1,3.81,3.5,4,A,12,3,Pinole Valley High,,Pre-Psychology,0,20092,1,Sp09,35951,3.0-3.4,0,0,1120,610,510,F,262,MAJOR: PRE-PSYCHOLOGY
18,3.0-3.4,1.33,Female,Freshman,1.0-1.4,Unknown,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,1,1,1.2,1.429,3,B,9,3.049999952,Chowchilla High,,Child Development,0,20092,1,Sp09,35952,3.0-3.4,1,1,720,350,370,F,267,MAJOR: CHILD DEVELOPMENT
19,> 4.0,4,Female,Freshman,3.5-4.0,Unknown,35952,15-29,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,Unknown,1,1,1,4,4,4,A,12,4.199999809,Sanger High,,Mechanical Engineering,0,20092,1,Sp09,35952,> 4.0,0,0,1230,660,570,F,267,MAJOR: MECHANICAL ENGINEERING
19,3.0-3.4,3.67,Female,Freshman,3.5-4.0,White,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,White,0,1,1,3.17,3.333,4,A,12,3.390000105,Madera High North,,Communication,0,20092,1,Sp09,35951,3.0-3.4,1,1,950,500,450,F,262,MAJOR: COMMUNICATION
19,> 4.0,4,Female,Freshman,3.5-4.0,White,36036,15-29,Continuing,10,36036,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,3.82,3.906,4,A,12,4.320000172,Sierra High,,M Comm & Journ-Print Journ,0,20092,1,Sp09,36036,> 4.0,0,0,1180,550,630,F,93,MAJOR: MASS COMMUNICATION - PRINT JOURNALISM OPTION
19,3.5-4.0,1.67,Female,Freshman,1.5-1.9,White,35952,0-14,Continuing,10,35952,E,Not,Psychology,PSYCH 10,1,N,White,1,0,1,2.2,2.286,2,C,6,3.5,Weston Ranch High,,Art - Graphic Design Option,0,20092,1,Sp09,35952,3.5-4.0,1,1,840,510,330,F,267,MAJOR: ART - GRAPHIC DESIGN OPTION
19,2.5-2.9,2.75,Female,Freshman,2.5-2.9,White,35951,0-14,Continuing,10,35951,E,Not,Psychology,PSYCH 10,1,N,White,1,1,1,1.17,1.8,2,C,6,2.930000067,Fowler High,,Communication,0,20092,1,Sp09,35951,2.5-2.9,1,1,850,410,440,F,262,MAJOR: COMMUNICATION
